nonbase_mass_retention,mean_scale,min_scale,max_predicted_relative_delta,hard_cap_violation_count,risk_weighted_predicted_delta,router_coupled_weighted_scale,router_coupled_weighted_predicted_delta,changed_group_count,route_mass_weighted_scale,candidate_id,pressure_quantile,extra_shrink_strength,extra_shrink_cap,retention_delta_vs_base,risk_delta_reduction_vs_base,router_coupled_delta_reduction_vs_base,passes_hard_cap,passes_retention_gate,passes_default_gate
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00500,0.9,0.0001,0.005,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00750,0.9,0.0001,0.0075,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.01000,0.9,0.0001,0.01,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00010,0.95,0.0001,0.0001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00020,0.95,0.0001,0.0002,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00030,0.95,0.0001,0.0003,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00050,0.95,0.0001,0.0005,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00075,0.95,0.0001,0.00075,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00100,0.95,0.0001,0.001,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00200,0.95,0.0001,0.002,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00300,0.95,0.0001,0.003,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
0.965016980016795,0.9620745736647383,0.4306440943988023,0.6490000000000001,0,0.2304179243122303,0.9750009037336664,0.22418020595470528,234,0.9801434002369684,router_q0.95_s0.00010_cap0.00500,0.95,0.0001,0.005,-1.752476811711645e-05,5.557147426699105e-06,6.639013882869804e-06,True,True,True
