layer_id,expert_id,dominant_source,dominant_category,total_topk_fraction,boundary_fragility_score,safe_lambda_proxy,feature_router_instability,router_coupled_pressure,router_coupled_pressure_norm,mechanistic_selected_scale,router_coupled_selected_scale,router_coupled_extra_shrink,mechanistic_weight_instruct,mechanistic_weight_coder,router_coupled_weight_instruct,router_coupled_weight_coder,audit_max_relative_delta_norm,router_coupled_expected_max_relative_delta_norm,benefit_score,curvature_score,interference_score,mechanistic_reason,router_coupled_action,trust_risk_flags,tensor_pattern
0,18,instruct,math,0.0485436921254494,0.610124017672807,0.019725152295719,0.0180180166030063,0.0003574858566423161,0.0,0.9854313029845084,0.9854313029845084,0.0,0.555650879077711,0.2900608377627958,0.555650879077711,0.29006083776279573,0.314690071998594,0.31010544768586323,0.2372652683445692,0.3642380078327069,0.315306324406306,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.18\..*
0,19,instruct,math,0.0037878787878787,0.610124017672807,0.019725152295719,0.0180180166030063,2.877639022369125e-05,0.0,0.9714611290611206,0.9714611290611206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768,0.3088370023860464,0.4553990575404427,balanced,keep_mechanistic,low_route_evidence,.*layers\.0\..*experts\.19\..*
0,20,coder,code,0.0398541114058355,0.610124017672807,0.019725152295719,0.0180180166030063,0.00027640444576659134,0.0,0.7856114133329605,0.7856114133329605,0.0,0.0,0.6677697013330164,0.0,0.6677697013330164,0.8189854067403062,0.6434042828883214,0.7322845184752194,0.433405243710818,0.0901149287028212,preserve_benefit_but_delta_cap_limited,keep_mechanistic,delta_above_base_cap,.*layers\.0\..*experts\.20\..*
0,21,instruct,code,0.1906991383546927,0.610124017672807,0.019725152295719,0.0180180166030063,0.0014517075999025378,0.009487498603466465,0.9982918524489982,0.9982918524489982,0.0,0.6566441731992878,0.1930255465186906,0.6566441731992878,0.19302554651869064,0.2176586766993709,0.21728688356381257,0.4109223294305711,0.4515083568817181,0.3183994020013729,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.21\..*
0,22,instruct,math,0.043810664736172,0.610124017672807,0.019725152295719,0.0180180166030063,0.000301649292902465,0.0,0.9926902513473784,0.9926902513473784,0.0,0.7663721179417923,0.083016583260011,0.7663721179417923,0.08301658326001103,0.088153945934195,0.08750956274667925,0.1468801683457135,0.3120124747918038,0.1932737819470662,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.22\..*
0,23,instruct,code,0.1667380268160645,0.610124017672807,0.019725152295719,0.0180180166030063,0.001274874223830736,0.007935553412421387,0.9957344320939854,0.9957344320939854,0.0,0.6428307442145799,0.2062855612568288,0.6428307442145799,0.20628556125682887,0.2335772342195629,0.23258089466570026,0.3943653649777228,0.4558647194118655,0.3262021842515514,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.23\..*
0,24,coder,general,0.0230923961096374,0.610124017672807,0.019725152295719,0.0180180166030063,0.00017344879974708798,0.0,0.8716969398571357,0.8716969398571357,0.0,0.1840432660093814,0.5805124470968747,0.1840432660093814,0.5805124470968747,0.7018693353936316,0.6118173518421903,0.5429534226323253,0.4548704726525008,0.2781141466512705,balanced,keep_mechanistic,category_source_mismatch,.*layers\.0\..*experts\.24\..*
0,26,instruct,code,0.0264356153903565,0.610124017672807,0.019725152295719,0.0180180166030063,0.00020045989164638934,0.0,0.9852537790340784,0.9852537790340784,0.0,0.5774336283185847,0.2685470477367216,0.5774336283185847,0.2685470477367216,0.2911027804821234,0.28681011455733985,0.2910969663124638,0.4176632330333895,0.3414717882372006,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.26\..*
0,27,instruct,math,0.1133070021955238,0.610124017672807,0.019725152295719,0.0180180166030063,0.0008454187795531367,0.004166517688960881,0.989033187829518,0.989033187829518,0.0,0.5860129375006541,0.2610919659694782,0.5860129375006541,0.26109196596947826,0.2770217608607018,0.27398371524220627,0.2848623789233966,0.3959520231433035,0.3189241652821354,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.27\..*
0,28,coder,safety,0.1565661901131864,0.610124017672807,0.019725152295719,0.0180180166030063,0.0011946162123366013,0.0072311839220680066,1.0,1.0,0.0,0.3685410434805189,0.481458956519481,0.3685410434805189,0.481458956519481,0.4959347556616312,0.4959347556616312,0.5560884516207336,0.4163004923202089,0.3599925703900028,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.28\..*
