nonbase_mass_retention,mean_scale,min_scale,max_predicted_relative_delta,hard_cap_violation_count,risk_weighted_predicted_delta,router_coupled_weighted_scale,router_coupled_weighted_predicted_delta,changed_group_count,route_mass_weighted_scale,candidate_id,pressure_quantile,extra_shrink_strength,extra_shrink_cap,retention_delta_vs_base,risk_delta_reduction_vs_base,router_coupled_delta_reduction_vs_base,passes_hard_cap,passes_retention_gate,ablation_only
0.9643335140602217,0.96190051301244,0.4306440943988023,0.6490000000000001,0,0.2302011955625866,0.973983313378607,0.223921284413273,234,0.9795026818688891,router_q0.95_s0.0040_cap0.0050,0.95,0.004,0.005,-0.0007009907246904312,0.00022228589707037893,0.000265560555315153,True,False,True
0.9643335140602217,0.96190051301244,0.4306440943988023,0.6490000000000001,0,0.2302011955625866,0.973983313378607,0.223921284413273,234,0.9795026818688891,router_q0.95_s0.0040_cap0.0075,0.95,0.004,0.0075,-0.0007009907246904312,0.00022228589707037893,0.000265560555315153,True,False,True
0.9643335140602217,0.96190051301244,0.4306440943988023,0.6490000000000001,0,0.2302011955625866,0.973983313378607,0.223921284413273,234,0.9795026818688891,router_q0.95_s0.0040_cap0.0100,0.95,0.004,0.01,-0.0007009907246904312,0.00022228589707037893,0.000265560555315153,True,False,True
0.9644161649377379,0.9618226468737734,0.4306440943988023,0.6490000000000001,0,0.2302348709106841,0.9741177877190745,0.2239598509985415,972,0.9795692690148041,router_q0.75_s0.0020_cap0.0030,0.75,0.002,0.003,-0.0006183398471742985,0.00018861054897290064,0.00022699397004666277,True,False,True
0.9644161649377379,0.9618226468737734,0.4306440943988023,0.6490000000000001,0,0.2302348709106841,0.9741177877190745,0.2239598509985415,972,0.9795692690148041,router_q0.75_s0.0020_cap0.0050,0.75,0.002,0.005,-0.0006183398471742985,0.00018861054897290064,0.00022699397004666277,True,False,True
0.9644161649377379,0.9618226468737734,0.4306440943988023,0.6490000000000001,0,0.2302348709106841,0.9741177877190745,0.2239598509985415,972,0.9795692690148041,router_q0.75_s0.0020_cap0.0075,0.75,0.002,0.0075,-0.0006183398471742985,0.00018861054897290064,0.00022699397004666277,True,False,True
0.9644161649377379,0.9618226468737734,0.4306440943988023,0.6490000000000001,0,0.2302348709106841,0.9741177877190745,0.2239598509985415,972,0.9795692690148041,router_q0.75_s0.0020_cap0.0100,0.75,0.002,0.01,-0.0006183398471742985,0.00018861054897290064,0.00022699397004666277,True,False,True
0.9644394824575943,0.9618468535589799,0.4306440943988023,0.6490000000000001,0,0.2302410729881743,0.9741521461650899,0.22396765307088307,810,0.979593899363884,router_q0.80_s0.0020_cap0.0030,0.8,0.002,0.003,-0.0005950223273178956,0.00018240847148268124,0.0002191918977050844,True,False,True
0.9644394824575943,0.9618468535589799,0.4306440943988023,0.6490000000000001,0,0.2302410729881743,0.9741521461650899,0.22396765307088307,810,0.979593899363884,router_q0.80_s0.0020_cap0.0050,0.8,0.002,0.005,-0.0005950223273178956,0.00018240847148268124,0.0002191918977050844,True,False,True
0.9644394824575943,0.9618468535589799,0.4306440943988023,0.6490000000000001,0,0.2302410729881743,0.9741521461650899,0.22396765307088307,810,0.979593899363884,router_q0.80_s0.0020_cap0.0075,0.8,0.002,0.0075,-0.0005950223273178956,0.00018240847148268124,0.0002191918977050844,True,False,True
0.9644394824575943,0.9618468535589799,0.4306440943988023,0.6490000000000001,0,0.2302410729881743,0.9741521461650899,0.22396765307088307,810,0.979593899363884,router_q0.80_s0.0020_cap0.0100,0.8,0.002,0.01,-0.0005950223273178956,0.00018240847148268124,0.0002191918977050844,True,False,True
0.9644759360004882,0.9618786043343707,0.4306440943988023,0.6490000000000001,0,0.23025122404210588,0.9742077661401812,0.22398001188331632,638,0.9796333643347707,router_q0.85_s0.0020_cap0.0030,0.85,0.002,0.003,-0.0005585687844239517,0.0001722574175511138,0.00020683308527183475,True,False,True
0.9644759360004882,0.9618786043343707,0.4306440943988023,0.6490000000000001,0,0.23025122404210588,0.9742077661401812,0.22398001188331632,638,0.9796333643347707,router_q0.85_s0.0020_cap0.0050,0.85,0.002,0.005,-0.0005585687844239517,0.0001722574175511138,0.00020683308527183475,True,False,True
0.9644759360004882,0.9618786043343707,0.4306440943988023,0.6490000000000001,0,0.23025122404210588,0.9742077661401812,0.22398001188331632,638,0.9796333643347707,router_q0.85_s0.0020_cap0.0075,0.85,0.002,0.0075,-0.0005585687844239517,0.0001722574175511138,0.00020683308527183475,True,False,True
0.9644759360004882,0.9618786043343707,0.4306440943988023,0.6490000000000001,0,0.23025122404210588,0.9742077661401812,0.22398001188331632,638,0.9796333643347707,router_q0.85_s0.0020_cap0.0100,0.85,0.002,0.01,-0.0005585687844239517,0.0001722574175511138,0.00020683308527183475,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0030_cap0.0030,0.95,0.003,0.003,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0030_cap0.0050,0.95,0.003,0.005,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0030_cap0.0075,0.95,0.003,0.0075,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0030_cap0.0100,0.95,0.003,0.01,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0040_cap0.0030,0.95,0.004,0.003,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0050_cap0.0030,0.95,0.005,0.003,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0075_cap0.0030,0.95,0.0075,0.003,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645087617413943,0.9619451439489266,0.4306440943988023,0.6490000000000001,0,0.23025676703685422,0.9742442339824685,0.22398767455210178,234,0.9796669686299349,router_q0.95_s0.0100_cap0.0030,0.95,0.01,0.003,-0.0005257430435178234,0.00016671442280277726,0.00019917041648637168,True,False,True
0.9645541154162578,0.961925972757644,0.4306440943988023,0.6490000000000001,0,0.23027317617097207,0.9743131984802735,0.2240070116036744,436,0.97970503910461,router_q0.90_s0.0020_cap0.0030,0.9,0.002,0.003,-0.0004803893686543548,0.00015030528868492654,0.00017983336491375623,True,False,True
0.9645541154162578,0.961925972757644,0.4306440943988023,0.6490000000000001,0,0.23027317617097207,0.9743131984802735,0.2240070116036744,436,0.97970503910461,router_q0.90_s0.0020_cap0.0050,0.9,0.002,0.005,-0.0004803893686543548,0.00015030528868492654,0.00017983336491375623,True,False,True
0.9645541154162578,0.961925972757644,0.4306440943988023,0.6490000000000001,0,0.23027317617097207,0.9743131984802735,0.2240070116036744,436,0.97970503910461,router_q0.90_s0.0020_cap0.0075,0.9,0.002,0.0075,-0.0004803893686543548,0.00015030528868492654,0.00017983336491375623,True,False,True
0.9645541154162578,0.961925972757644,0.4306440943988023,0.6490000000000001,0,0.23027317617097207,0.9743131984802735,0.2240070116036744,436,0.97970503910461,router_q0.90_s0.0020_cap0.0100,0.9,0.002,0.01,-0.0004803893686543548,0.00015030528868492654,0.00017983336491375623,True,False,True
0.964684009422567,0.9619897748854136,0.4306440943988023,0.6490000000000001,0,0.23031233851112182,0.97450515458633,0.22405406469093056,234,0.979831255390981,router_q0.95_s0.0020_cap0.0030,0.95,0.002,0.003,-0.0003504953623451046,0.00011114294853517559,0.00013278027765759037,True,False,True
0.964684009422567,0.9619897748854136,0.4306440943988023,0.6490000000000001,0,0.23031233851112182,0.97450515458633,0.22405406469093056,234,0.979831255390981,router_q0.95_s0.0020_cap0.0050,0.95,0.002,0.005,-0.0003504953623451046,0.00011114294853517559,0.00013278027765759037,True,False,True
0.964684009422567,0.9619897748854136,0.4306440943988023,0.6490000000000001,0,0.23031233851112182,0.97450515458633,0.22405406469093056,234,0.979831255390981,router_q0.95_s0.0020_cap0.0075,0.95,0.002,0.0075,-0.0003504953623451046,0.00011114294853517559,0.00013278027765759037,True,False,True
0.964684009422567,0.9619897748854136,0.4306440943988023,0.6490000000000001,0,0.23031233851112182,0.97450515458633,0.22405406469093056,234,0.979831255390981,router_q0.95_s0.0020_cap0.0100,0.95,0.002,0.01,-0.0003504953623451046,0.00011114294853517559,0.00013278027765759037,True,False,True
0.964725334861325,0.9619508418160804,0.4306440943988023,0.6490000000000001,0,0.23032917618517054,0.9745723917565636,0.2240733479835648,972,0.9798645489639385,router_q0.75_s0.0010_cap0.0030,0.75,0.001,0.003,-0.00030916992358720474,9.430527448645032e-05,0.00011349698502335914,True,False,True
0.964725334861325,0.9619508418160804,0.4306440943988023,0.6490000000000001,0,0.23032917618517054,0.9745723917565636,0.2240733479835648,972,0.9798645489639385,router_q0.75_s0.0010_cap0.0050,0.75,0.001,0.005,-0.00030916992358720474,9.430527448645032e-05,0.00011349698502335914,True,False,True
0.964725334861325,0.9619508418160804,0.4306440943988023,0.6490000000000001,0,0.23032917618517054,0.9745723917565636,0.2240733479835648,972,0.9798645489639385,router_q0.75_s0.0010_cap0.0075,0.75,0.001,0.0075,-0.00030916992358720474,9.430527448645032e-05,0.00011349698502335914,True,False,True
0.964725334861325,0.9619508418160804,0.4306440943988023,0.6490000000000001,0,0.23032917618517054,0.9745723917565636,0.2240733479835648,972,0.9798645489639385,router_q0.75_s0.0010_cap0.0100,0.75,0.001,0.01,-0.00030916992358720474,9.430527448645032e-05,0.00011349698502335914,True,False,True
0.9647369936212532,0.9619629451586833,0.4306440943988023,0.6490000000000001,0,0.2303322772239157,0.9745895709795712,0.22407724901973558,810,0.9798768641384785,router_q0.80_s0.0010_cap0.0030,0.8,0.001,0.003,-0.0002975111636589478,9.120423574129899e-05,0.00010959594885256996,True,False,True
0.9647369936212532,0.9619629451586833,0.4306440943988023,0.6490000000000001,0,0.2303322772239157,0.9745895709795712,0.22407724901973558,810,0.9798768641384785,router_q0.80_s0.0010_cap0.0050,0.8,0.001,0.005,-0.0002975111636589478,9.120423574129899e-05,0.00010959594885256996,True,False,True
0.9647369936212532,0.9619629451586833,0.4306440943988023,0.6490000000000001,0,0.2303322772239157,0.9745895709795712,0.22407724901973558,810,0.9798768641384785,router_q0.80_s0.0010_cap0.0075,0.8,0.001,0.0075,-0.0002975111636589478,9.120423574129899e-05,0.00010959594885256996,True,False,True
0.9647369936212532,0.9619629451586833,0.4306440943988023,0.6490000000000001,0,0.2303322772239157,0.9745895709795712,0.22407724901973558,810,0.9798768641384785,router_q0.80_s0.0010_cap0.0100,0.8,0.001,0.01,-0.0002975111636589478,9.120423574129899e-05,0.00010959594885256996,True,False,True
0.9647552203927002,0.9619788205463787,0.4306440943988023,0.6490000000000001,0,0.2303373527508815,0.9746173809671169,0.22408342842595222,638,0.9798965966239217,router_q0.85_s0.0010_cap0.0030,0.85,0.001,0.003,-0.00027928439221192036,8.612870877550138e-05,0.00010341654263593125,True,False,True
0.9647552203927002,0.9619788205463787,0.4306440943988023,0.6490000000000001,0,0.2303373527508815,0.9746173809671169,0.22408342842595222,638,0.9798965966239217,router_q0.85_s0.0010_cap0.0050,0.85,0.001,0.005,-0.00027928439221192036,8.612870877550138e-05,0.00010341654263593125,True,False,True
0.9647552203927002,0.9619788205463787,0.4306440943988023,0.6490000000000001,0,0.2303373527508815,0.9746173809671169,0.22408342842595222,638,0.9798965966239217,router_q0.85_s0.0010_cap0.0075,0.85,0.001,0.0075,-0.00027928439221192036,8.612870877550138e-05,0.00010341654263593125,True,False,True
0.9647552203927002,0.9619788205463787,0.4306440943988023,0.6490000000000001,0,0.2303373527508815,0.9746173809671169,0.22408342842595222,638,0.9798965966239217,router_q0.85_s0.0010_cap0.0100,0.85,0.001,0.01,-0.00027928439221192036,8.612870877550138e-05,0.00010341654263593125,True,False,True
0.964794310100585,0.9620025047580156,0.4306440943988023,0.6490000000000001,0,0.23034832881531456,0.974670097137163,0.2240969282861313,436,0.9799324340088414,router_q0.90_s0.0010_cap0.0030,0.9,0.001,0.003,-0.00024019468432712188,7.515264434243552e-05,8.991668245686424e-05,True,False,True
0.964794310100585,0.9620025047580156,0.4306440943988023,0.6490000000000001,0,0.23034832881531456,0.974670097137163,0.2240969282861313,436,0.9799324340088414,router_q0.90_s0.0010_cap0.0050,0.9,0.001,0.005,-0.00024019468432712188,7.515264434243552e-05,8.991668245686424e-05,True,False,True
0.964794310100585,0.9620025047580156,0.4306440943988023,0.6490000000000001,0,0.23034832881531456,0.974670097137163,0.2240969282861313,436,0.9799324340088414,router_q0.90_s0.0010_cap0.0075,0.9,0.001,0.0075,-0.00024019468432712188,7.515264434243552e-05,8.991668245686424e-05,True,False,True
0.964794310100585,0.9620025047580156,0.4306440943988023,0.6490000000000001,0,0.23034832881531456,0.974670097137163,0.2240969282861313,436,0.9799324340088414,router_q0.90_s0.0010_cap0.0100,0.9,0.001,0.01,-0.00024019468432712188,7.515264434243552e-05,8.991668245686424e-05,True,False,True
0.9648592571037397,0.9620344058219001,0.4306440943988023,0.6490000000000001,0,0.23036790998538942,0.9747660751901913,0.22412045482975937,234,0.979995542152027,router_q0.95_s0.0010_cap0.0030,0.95,0.001,0.003,-0.00017524768117249678,5.557147426757392e-05,6.639013882878131e-05,True,False,True
0.9648592571037397,0.9620344058219001,0.4306440943988023,0.6490000000000001,0,0.23036790998538942,0.9747660751901913,0.22412045482975937,234,0.979995542152027,router_q0.95_s0.0010_cap0.0050,0.95,0.001,0.005,-0.00017524768117249678,5.557147426757392e-05,6.639013882878131e-05,True,False,True
0.9648592571037397,0.9620344058219001,0.4306440943988023,0.6490000000000001,0,0.23036790998538942,0.9747660751901913,0.22412045482975937,234,0.979995542152027,router_q0.95_s0.0010_cap0.0075,0.95,0.001,0.0075,-0.00017524768117249678,5.557147426757392e-05,6.639013882878131e-05,True,False,True
0.9648592571037397,0.9620344058219001,0.4306440943988023,0.6490000000000001,0,0.23036790998538942,0.9747660751901913,0.22412045482975937,234,0.979995542152027,router_q0.95_s0.0010_cap0.0100,0.95,0.001,0.01,-0.00017524768117249678,5.557147426757392e-05,6.639013882878131e-05,True,False,True
