case_type,layer_id,expert_id,total_topk_fraction,dominant_source,dominant_category,prior_scale,selected_scale,scale_delta,delta_norm,selected_expected_delta_norm,benefit_score,curvature_score,interference_score,benefit_term,curvature_delta_term,interference_term,solver_gradient_at_prior,objective_unconstrained_scale,hard_cap_scale,mechanistic_binding,mechanistic_reason,trust_risk_flags,tensor_pattern
cost_gradient_shrunk,17,83,0.7944075126185453,instruct,general,0.9693536862805456,0.962618753796689,-0.006734932483856593,0.238695284474788,0.2297725572782666,0.4300963733916381,0.6662702747108766,0.5809079172597998,0.8746590160962029,0.05979372155442444,0.6256692662255474,-0.39629186752536794,0.6671020512416751,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.17\..*experts\.83\..*
cost_gradient_shrunk,22,98,0.7477139885397319,instruct,general,0.9739755444904016,0.968207645320218,-0.00576789917018361,0.1637237074818423,0.1585185453040907,0.41164097215166,0.5792671541281902,0.5447660090407827,0.844207604050239,0.024982967323440984,0.5890755841537925,-0.32761562079597806,0.7016737195370695,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.22\..*experts\.98\..*
cost_gradient_shrunk,15,10,0.7141890479977935,instruct,general,0.9774575559463622,0.9724110926955264,-0.005046463250835798,0.3692492397714558,0.3590620567231538,0.4820401153367737,0.6230242884625881,0.5350251059888474,0.9603661903056765,0.13512918398632323,0.5792129198137081,-0.30402894155794813,0.7424239191795258,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.15\..*experts\.10\..*
cost_gradient_shrunk,16,115,0.7046892477655822,instruct,general,0.9745187405423076,0.9679426956378556,-0.006576044904451961,0.077144692687702,0.07467164179428824,0.3801404944453682,0.5848028413787199,0.5491630048612538,0.7922318158348575,0.005591153543785079,0.5935275424220195,-0.37002429431136574,0.6642638783699747,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.16\..*experts\.115\..*
cost_gradient_shrunk,14,107,0.6818266665087781,instruct,general,0.981210835488992,0.9767969466715726,-0.004413888817419442,0.3042514353315442,0.2971918730522958,0.4625463956342689,0.5808208233201531,0.5165861306966619,0.9282015527965438,0.08646939389668527,0.5605434573303703,-0.25666578162309095,0.7686610936639423,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.14\..*experts\.107\..*
cost_gradient_shrunk,20,116,0.6731124133444417,instruct,general,0.9760004929035826,0.9734264411520012,-0.00257405175158143,0.3647201058858562,0.35502819468905,0.4950412318449848,0.5345845525442863,0.4782474584110194,0.9818180325442248,0.11595274887315656,0.5217255516411572,-0.14976069863382724,0.8468300590160255,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.20\..*experts\.116\..*
cost_gradient_shrunk,30,8,0.6707890059629837,instruct,general,0.9841122959698114,0.98191654375466,-0.0021957522151514475,0.378454499164182,0.37161073378769444,0.501958624530473,0.5349749104416124,0.4637072738873627,0.9932317304752803,0.12492560421827445,0.5070036148109549,-0.12760607559058712,0.8720722600702995,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.30\..*experts\.8\..*
cost_gradient_shrunk,22,53,0.6658833592598534,instruct,general,0.9753932217892128,0.9728532338947404,-0.0025399878944724064,0.3868040256001196,0.37630354718858033,0.5036387702776065,0.5319788923377419,0.4785364465011716,0.9960039709580506,0.12989352353621753,0.5220181520824363,-0.1490392258377713,0.8484356964577072,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.22\..*experts\.53\..*
cost_gradient_shrunk,19,109,0.6630204600275509,instruct,general,0.9846469929840906,0.9824705382808864,-0.002176454703204267,0.2375313492941169,0.23336755259957628,0.4472189703090869,0.4762588823083858,0.4537207084326828,0.9029113010099934,0.04473911575581148,0.4968922172880914,-0.11966778996756666,0.8694182242871156,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.19\..*experts\.109\..*
cost_gradient_shrunk,29,83,0.6500161327132263,instruct,general,0.9737454663219742,0.967523153413344,-0.006222312908630179,0.1382923149062892,0.13380101661096414,0.3994287200293114,0.6005821387662071,0.5508415393071309,0.8240573880483637,0.01837480369773985,0.59522705854847,-0.35303429313434065,0.6816989351203074,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.29\..*experts\.83\..*
cost_gradient_shrunk,23,96,0.6232000925126964,instruct,general,0.973966338106906,0.9671913726350592,-0.006774965471846861,0.074517555840052,0.07207273711834956,0.3794581198958582,0.5812868218171754,0.5553030245885442,0.791105897828166,0.005190470589304619,0.599744312395901,-0.38221098929411057,0.6566943021269042,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.23\..*experts\.96\..*
cost_gradient_shrunk,31,9,0.6230729549811513,instruct,general,0.9803177935927015,0.978043810479477,-0.002273983113224576,0.2711319436459207,0.2651789193061631,0.4552313615739859,0.5034364020071713,0.4581315471777014,0.9161317465970769,0.06098887308543571,0.5013581915174227,-0.12663744311571667,0.8612646607938571,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.31\..*experts\.9\..*
cost_gradient_shrunk,13,104,0.6229142150026461,instruct,general,0.9788112806579798,0.9713012763432752,-0.00751000431470461,0.1173322499576858,0.11396496414012842,0.3911950375929373,0.6379550254549093,0.5824260496431044,0.8104718120283465,0.01392158649940892,0.6272063752636433,-0.4309881446992432,0.6390048651748265,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.13\..*experts\.104\..*
cost_gradient_shrunk,36,65,0.6179028529636839,instruct,general,0.991323432436996,0.989546552529905,-0.001776879907091078,0.2247414196851749,0.22239209706014132,0.4412823291105767,0.4656221836841477,0.4364921681359919,0.8931158430324515,0.03932557056038984,0.4794483202376919,-0.09644522554637913,0.8947064422717445,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.36\..*experts\.65\..*
cost_gradient_shrunk,19,9,0.6148842913551962,instruct,general,0.9779722354196232,0.9741520872977594,-0.00382014812186382,0.213429671981964,0.20791296045250635,0.4314203462682277,0.5280956173167908,0.4942180779943737,0.8768435713425756,0.039308339663521326,0.5378958039693035,-0.21369321713018252,0.7863363039592183,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.19\..*experts\.9\..*
cost_gradient_shrunk,20,46,0.5982760056035913,instruct,general,0.982596345785368,0.9797502815926216,-0.002846064192746467,0.3821769331010224,0.3744379578239312,0.4974132740626414,0.5481103530074771,0.4780932840879014,0.9857319022033584,0.12998524284987598,0.5215694501390004,-0.16697559398668438,0.8402622245716653,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.20\..*experts\.46\..*
cost_gradient_shrunk,14,6,0.5888665296860163,instruct,general,0.9773156072950214,0.9753751838937746,-0.0019404234012467825,0.3839249069967693,0.3744708267633742,0.5009290482838911,0.5207531602822026,0.4587631620532552,0.9915329296684202,0.12573325041986996,0.501997701578921,-0.11256851548146829,0.877673524990587,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.14\..*experts\.6\..*
cost_gradient_shrunk,19,59,0.5872116230196385,instruct,general,0.977969979581042,0.9745825018088974,-0.0033874777721446536,0.2467664425396906,0.24049425693281318,0.4452356875299782,0.5132802386478023,0.4879936646624604,0.8996388844244639,0.05132900512263062,0.5315935854707413,-0.19032447752369797,0.8072012804708826,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.19\..*experts\.59\..*
cost_gradient_shrunk,34,69,0.5847487576267816,instruct,general,0.9799889442723392,0.9736338645541148,-0.006355079718224355,0.0,0.0,0.3544,0.5290147788009063,0.517657832690842,0.74976,0.0,0.5616285555994776,-0.35101955055026157,0.6674874278781218,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.34\..*experts\.69\..*
cost_gradient_shrunk,15,59,0.5840436580707016,instruct,general,0.9784571078653294,0.9732385265450936,-0.005218581320235782,0.1841942701959199,0.17926496012352594,0.4173359796683543,0.588967185881065,0.5269429960760605,0.8536043664527846,0.03206510124019852,0.5710297835270114,-0.29522626075971825,0.7270133994313471,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|fragile_router_layer,.*layers\.15\..*experts\.59\..*
cost_gradient_shrunk,22,69,0.5826018017600676,instruct,general,0.9743360359306243,0.96621633907806,-0.008119696852564307,0.0,0.0,0.3544,0.5870057237503468,0.5766869272379502,0.74976,0.0,0.6213955138284247,-0.4611360833773217,0.6032872649664947,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.22\..*experts\.69\..*
cost_gradient_shrunk,9,49,0.5783223011925038,instruct,general,0.9887742078438864,0.988225379115386,-0.0005488287285003723,0.1850288438973067,0.18285019940769748,0.4188801304356861,0.5364617476485208,0.3901580809949153,0.8561522152188821,0.029929625123499132,0.43253505700735184,-0.028800442867979448,0.9565949326904529,1.0,cost_gradient_shrink,balanced,high_load_expert|shared_mixed_expert,.*layers\.9\..*experts\.49\..*
cost_gradient_shrunk,27,120,0.5766984242815022,instruct,general,0.9782411176772582,0.9729175398216624,-0.005323577855595785,0.0782878302049782,0.07616760316100342,0.3817379486316841,0.5235492676029585,0.5099759701787417,0.7948676152422786,0.005251261770778555,0.5538506698059761,-0.2938683814561759,0.7141971852662334,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.27\..*experts\.120\..*
cost_gradient_shrunk,24,56,0.572748750947791,instruct,general,0.9793797648552536,0.9763756240422702,-0.0030041408129833913,0.2284773202011715,0.2230796860909244,0.4420067427860966,0.4948634736758878,0.4769943846781461,0.8943111255970594,0.04270457173610052,0.520456814486623,-0.16696261300653326,0.8253009454913502,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.24\..*experts\.56\..*
cost_gradient_shrunk,13,42,0.5706551908880881,instruct,general,0.9851837517046566,0.9812070886200628,-0.003976663084593768,0.2287953564738447,0.22449562561549058,0.436133467320449,0.5379060712557956,0.4957731849134416,0.8846202210787409,0.04586531442195682,0.5394703497248597,-0.22352038760731696,0.7864646971736969,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.13\..*experts\.42\..*
cost_gradient_shrunk,31,109,0.5671206269282252,instruct,general,0.9857987079739482,0.9839758177225923,-0.0018228902513558465,0.2384026350917304,0.2345824278116062,0.4461415315713334,0.4738150274771306,0.4421159245508447,0.9011335270927002,0.04488041875224032,0.4851423736077304,-0.09961498189841811,0.8876718363693058,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.31\..*experts\.109\..*
cost_gradient_shrunk,27,59,0.5655936638444977,instruct,general,0.9836864247894244,0.9797656430571956,-0.003920781732228762,0.1410402716585756,0.1381864124585259,0.4048415415819622,0.5197511393828638,0.4805879987875832,0.8329885436102377,0.016941606138418986,0.524095348772428,-0.21476764412768656,0.7820517138854264,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|fragile_router_layer,.*layers\.27\..*experts\.59\..*
cost_gradient_shrunk,13,77,0.5646205148786139,instruct,general,0.9863512761023254,0.9855276603411024,-0.0008236157612230288,0.2557376045390055,0.2520364830625642,0.4565027043597456,0.4406717945043621,0.4209542189731014,0.9182294621935801,0.04871819574611073,0.46371614671026523,-0.044597818463845584,0.9406638345051598,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.13\..*experts\.77\..*
cost_gradient_shrunk,36,56,0.5644459965090523,instruct,general,0.9945917714946968,0.9938697047650276,-0.0007220667296692351,0.2127908260503242,0.21148635546334205,0.4400349281604234,0.4165291280333524,0.4085131080504442,0.8910576314646986,0.03225354670183615,0.4511195219010748,-0.038381009573328795,0.9535202745525655,1.0,cost_gradient_shrink,route_important_fragile_boundary,high_load_expert|shared_mixed_expert|fragile_router_layer,.*layers\.36\..*experts\.56\..*
