ablation,layer_id,expert_id,dominant_source,dominant_category,route_mass,baseline_scale,ablated_scale,scale_shift,abs_scale_shift,audit_max_relative_delta_norm,benefit_score,curvature_score,interference_score,feature_subspace_conflict,feature_expert_internal_geometry,feature_router_instability,trust_risk_flags,mechanistic_reason
no_subspace_conflict,17,21,instruct,safety,0.2949706317736764,0.9775351606089951,0.9965336520735844,0.018998491464589207,0.018998491464589207,0.2809360241476927,0.37588148478858335,0.7120479700198284,0.6305289173456071,0.889885786722914,0.8630994252405728,0.8117491346958773,shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,10,56,instruct,math,0.2802432141574588,0.978686087616145,0.9975993395599316,0.01891325194378668,0.01891325194378668,0.3691594271046265,0.4456340248827174,0.7055080978913449,0.6404553124798397,0.896416484454456,0.8694745241036068,0.5870988837322022,shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,23,3,instruct,general,0.3795922542418646,0.9802537414282557,0.999051428396353,0.01879768696809725,0.01879768696809725,0.1467968683778365,0.4029633568692829,0.6788276351190572,0.6504328525651867,0.8557958926151606,0.8098854704025771,0.864864866751547,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,17,55,instruct,math,0.2888492254292791,0.9779735114633714,0.9967637554666647,0.01879024400329332,0.01879024400329332,0.1692983275534023,0.39276416349910853,0.6896066283149515,0.6557265483809035,0.8877126728237917,0.8576511441950365,0.8117491346958773,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,17,78,instruct,math,0.3401133888821593,0.9814025505860513,1.0,0.018597449413948697,0.018597449413948697,0.1563752336470661,0.4257359066564394,0.7215731237585968,0.6506072281670051,0.8745141030631738,0.8500000000000001,0.8117491346958773,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,15,70,instruct,general,0.3641591398381925,0.9781336421114186,0.9967281268980768,0.01859448478665815,0.01859448478665815,0.2224455703369031,0.4257522796448999,0.7123603768420351,0.6945726970400217,0.8744643269135974,0.851382245153373,0.898250954750829,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,32,9,instruct,code,0.1904272416960121,0.97786712993414,0.9964364477182717,0.018569317784131623,0.018569317784131623,0.5011032863638999,0.4845545436968171,0.7240557295459835,0.5851476300744033,0.9615799143496628,0.9459725825586304,0.51373391835381,shared_mixed_expert,shrink_curved_subspace_conflict
no_subspace_conflict,17,83,instruct,safety,0.7944075126185453,0.9762421103104636,0.9948090928568677,0.0185669825464041,0.0185669825464041,0.238695284474788,0.39489637339163813,0.7519870389742935,0.6943735247757307,0.8859313159259206,0.8621401315515705,0.8117491346958773,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,29,55,instruct,safety,0.267798829252875,0.9788873469450078,0.9974410523682015,0.018553705423193678,0.018553705423193678,0.1763013493834203,0.3198350331768628,0.6595274998257807,0.5673109394902517,0.8604446457578889,0.8348156804192501,0.8048417441917518,shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,24,96,instruct,safety,0.2943135687426215,0.9779186348576608,0.9963852008702601,0.018466566012599217,0.018466566012599217,0.2501912182124158,0.3698026888616028,0.6939258635910444,0.6255217722697058,0.8632226067033406,0.8300775692731447,0.9099099082590628,shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,16,115,instruct,safety,0.7046892477655822,0.9812371871031358,0.9996842513322608,0.01844706422912501,0.01844706422912501,0.077144692687702,0.34494049444536823,0.6673714053631081,0.587746898767151,0.8146173721967749,0.7843164082361023,0.7373787146523824,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,17,58,instruct,safety,0.3671712846964862,0.9815839573229487,1.0,0.018416042677051325,0.018416042677051325,0.0,0.3192,0.6634310758694353,0.5609481501167564,0.8235570436039097,0.801596770501526,0.8117491346958773,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,16,73,instruct,code,0.4379927009517176,0.9810441447079993,0.9994484017034516,0.01840425699545234,0.01840425699545234,0.3693417708884931,0.57825456379965,0.7405079475174343,0.7429241988580257,0.8661882777170559,0.8407085780255271,0.7373787146523824,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,11,7,instruct,general,0.3932828563723998,0.9793605103697918,0.9977590451966692,0.018398534826877477,0.018398534826877477,0.2530673824150112,0.4359887227343725,0.6850396404694536,0.6779419731193856,0.8543927755702067,0.8218523506746659,0.6853191602072622,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,20,65,instruct,safety,0.2758305648513514,0.9769078164314443,0.9952989619434506,0.01839114551200627,0.01839114551200627,0.2223011269247284,0.341691211359327,0.6935696078902427,0.6146861344931477,0.8776904459296279,0.8496460646392839,0.958197111028254,shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,32,124,instruct,safety,0.1091499973770201,0.9818403561054624,1.0,0.018159643894537614,0.018159643894537614,0.0856357072957223,0.1430704753930428,0.5425827187246153,0.3468280667174436,0.8561319334455983,0.825612035639872,0.51373391835381,shared_mixed_expert,balanced
