layer_id,expert_id,total_topk_fraction,dominant_source,dominant_category,original_weight_instruct,original_weight_coder,prior_scale,prior_weight_instruct,prior_weight_coder,mechanistic_selected_scale,mechanistic_scale_delta_vs_prior,mechanistic_weight_instruct,mechanistic_weight_coder,audit_max_relative_delta_norm,mechanistic_expected_max_relative_delta_norm,benefit_score,curvature_score,interference_score,local_curvature_proxy,marginal_interference_proxy,marginal_benefit_proxy,route_mass_pressure,coder_route_share,category_coder_prior,feature_subspace_conflict,feature_subspace_route_conflict,feature_expert_route_geometry,feature_expert_internal_geometry,feature_router_instability,load_pressure,delta_pressure,mechanistic_reason,mechanistic_action,trust_risk_flags,feedback_action,tensor_pattern
8,125,0.108901515151515,instruct,math,0.85,0.0,1.0,0.85,0.0,0.9886119801434156,-0.011388019856584441,0.85,0.0,0.0,0.0,0.17304145474415267,0.4439022599417848,0.2746412992803466,0.9990240678952127,0.4207657540284679,0.22015344211271656,0.3208048491471756,0.0,0.48,0.5564775872952458,0.3762357665832684,0.5715510965054236,0.5267681774724946,0.4084333256168654,0.9335062048527506,0.0,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.8\..*experts\.125\..*
8,126,0.11515625,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9871143793363274,-0.012885620663672603,0.85,0.0,0.0,0.0,0.15643506400942014,0.4346385384335063,0.28510942039051407,0.9823493691803113,0.434897717527194,0.2099820778594595,0.34011688003140045,0.0,0.34,0.5923573635745674,0.4064855023113934,0.5611688143102262,0.5680589137753427,0.4084333256168654,0.577218003333952,0.0,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.8\..*experts\.126\..*
8,127,0.0878784513826921,instruct,general,0.6395108788249376,0.2104891211750623,1.0,0.6395108788249376,0.2104891211750623,0.9858373359625153,-0.014162664037484674,0.6395108788249376,0.20750803446831448,0.2323382286229408,0.22904770034788977,0.2170745783936536,0.4495595138745724,0.3181886992521676,1.0092071249742303,0.47955474399042625,0.2443876877841523,0.255894334693813,0.2476342602059557,0.34,0.549367542833666,0.3527523826351862,0.4935110368831446,0.5323203630279041,0.4084333256168654,0.30338951657714525,0.2932186285536523,balanced,shrink_from_prior,,unchanged,.*layers\.8\..*experts\.127\..*
9,0,0.0520221613064353,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9844084838024224,-0.015591516197577593,0.85,0.0,0.0,0.0,0.09795548812494438,0.49450763547210025,0.27469142454824,1.0901137438497805,0.42083342314012406,0.16027526711841814,0.14518496041648127,0.0,0.34,0.7965632650943809,0.4652916493695798,0.5721346309613838,0.7509333291136119,0.6618339212375192,0.16647527319874178,0.0,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.0\..*
9,1,0.1134364291622354,coder,safety,0.3504544211663905,0.4995455788336094,1.0,0.3504544211663905,0.4995455788336094,1.0,0.0,0.3504544211663905,0.4995455788336094,0.4878302616633634,0.4878302616633634,0.52352003715412,0.4242049942327279,0.3687923835788946,0.9635689896189101,0.5478697178315077,0.616811147794533,0.33480678552878723,0.5877006809807175,0.12,0.2850624337040596,0.1948218134544265,0.3881535099594392,0.2805282216977233,0.6618339212375192,0.18193333293501288,0.6156581340044576,balanced,keep_prior,,unchanged,.*layers\.9\..*experts\.1\..*
9,2,0.0264350518433179,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9825470253370843,-0.017452974662915732,0.85,0.0,0.0,0.0,0.07425476890215654,0.4685183615855809,0.2839034923378021,1.0433330508540457,0.43326971465603287,0.14305158981083915,0.06618256300718844,0.0,0.34,0.7761364945919436,0.4212461808134872,0.5262057808021229,0.7281853227493155,0.6618339212375192,0.029561029820338352,0.0,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.2\..*
9,5,0.0612200299700297,instruct,safety,0.85,0.0,1.0,0.85,0.0,0.9822888830435346,-0.017711116956465434,0.85,0.0,0.0,0.0,0.07127525089682608,0.42810908295307615,0.28927150579093525,0.9705963493155372,0.4405165328177626,0.144768902853034,0.17358416965608695,0.0,0.12,0.5239757204399954,0.3138601910046308,0.5097220610260756,0.5042630864366142,0.6618339212375192,0.6945730690868683,0.0,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.5\..*
9,6,0.013284703801945,coder,code,0.0,0.85,0.5549273375619823,0.0,0.47168823692768497,0.5553401809751735,0.00041284341319114404,0.0,0.47203915382889744,1.0580603961233588,0.5875834518658097,0.7076739202971284,0.6663877482547923,0.31964777795565025,1.3994979468586262,0.48152450024012783,0.6473666060544955,0.025579734323761157,1.0,1.0,0.770642441758691,0.4018764753385068,0.5210557609648756,0.7530170927868324,0.6618339212375192,0.0,1.0,balanced,restore_from_prior,delta_above_base_cap|low_route_evidence,unchanged,.*layers\.9\..*experts\.6\..*
9,7,0.0043103448275862,instruct,code,0.0,0.0,1.0,0.0,0.0,0.9722244005902742,-0.02777559940972585,0.0,0.0,0.0,0.0,0.4,0.46672061420457567,0.6205690505501686,1.0400971055682362,0.8877682182427278,0.32000000000000006,0.0,1.0,1.0,0.7833312578313966,0.3971255772515047,0.5147818201106872,0.7430274296465688,0.6618339212375192,0.020118668208034568,0.0,shrink_high_interference_low_benefit,shrink_from_prior,low_route_evidence|category_source_mismatch,unchanged,.*layers\.9\..*experts\.7\..*
9,8,0.00390625,instruct,finance,0.0,0.0,1.0,0.0,0.0,0.9630805385164386,-0.0369194614835614,0.0,0.0,0.0,0.0,0.04,0.4727877168790948,0.5810968322404135,1.0510178903823708,0.8344807235245584,0.12200000000000001,0.0,0.0,0.25,0.7860132961739758,0.3979716679308591,0.5283092185299995,0.7718563691353337,0.6618339212375192,0.014586034450825475,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.8\..*
9,9,0.1398980799396187,instruct,code,0.6885682171402624,0.1614317828597376,1.0,0.6885682171402624,0.1614317828597376,0.9877445123109625,-0.012255487689037503,0.6885682171402624,0.15945335763228072,0.191241326130402,0.18889757041237568,0.35083747860076087,0.5455210929015101,0.399208424536062,1.1819379672227182,0.5889313731236837,0.35871781238411427,0.41650940433511086,0.1899197445408679,1.0,0.7425737333164024,0.5392764675667338,0.6196725428920506,0.6921735745834168,0.6618339212375192,0.22440053001268126,0.2413529607378672,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.9\..*
9,10,1.0058141404387229,instruct,code,0.5826040806110925,0.2673959193889075,1.0,0.5826040806110925,0.2673959193889075,0.9987504430222646,-0.0012495569777354332,0.5826040806110925,0.2670617929520171,0.2785259045747854,0.27817787058724386,0.5691314746100803,0.5449811018125449,0.49180264260993306,1.1809659832625807,0.7139335675234098,0.6691314746100803,1.0,0.3145834345751853,1.0,0.4649974565072948,0.4649974565072948,0.7020878698543935,0.4365637174021444,0.6618339212375192,1.0,0.3515090230313485,balanced,shrink_from_prior,high_load_expert|shared_mixed_expert,unchanged,.*layers\.9\..*experts\.10\..*
9,11,0.0659483069998222,instruct,math,0.7944444706752193,0.0555555293247807,1.0,0.7944444706752193,0.0555555293247807,0.9825105044833615,-0.017489495516638476,0.7944444706752193,0.054583891143730474,0.070394618376953,0.06916345201445381,0.1559286466950962,0.530086253709311,0.3374246060199595,1.1541552566767597,0.5055232181269453,0.19896516910605425,0.18818313096147962,0.06535944626444792,0.48,0.8187039556507746,0.4966614979046433,0.6059683741181261,0.7956609447784686,0.6618339212375192,0.16854973143174717,0.08884036682377384,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.11\..*
9,12,0.1552152820297979,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9848586407831649,-0.015141359216835126,0.85,0.0,0.0,0.0,0.19354077428292563,0.5279905359885361,0.350972541408304,1.1503829647793649,0.5238129309012104,0.2468415456391739,0.4638025809430854,0.0,0.34,0.6961009642748158,0.5227685325629301,0.6763131750565653,0.6676190564415933,0.6618339212375192,0.7825893684015572,0.0,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.12\..*
9,13,0.013284703801945,coder,code,0.0,0.85,0.5463483250944793,0.0,0.4643960763303074,0.5461038024720681,-0.0002445226224111474,0.0,0.4641882321012579,1.0663297767617466,0.5823267457787814,0.7076739202971284,0.6874632692098146,0.33388357277854863,1.4374338845776662,0.5007428232510407,0.6473666060544955,0.025579734323761157,1.0,1.0,0.8315138129841511,0.4336198245125842,0.541937857045341,0.7947812849477635,0.6618339212375192,0.0,1.0,balanced,shrink_from_prior,delta_above_base_cap|low_route_evidence,unchanged,.*layers\.9\..*experts\.13\..*
9,15,0.0436015597305919,instruct,safety,0.756275406504065,0.093724593495935,1.0,0.756275406504065,0.093724593495935,0.9817268206843397,-0.018273179315660304,0.756275406504065,0.09201194719269641,0.1123922538453714,0.11033849003716371,0.09320721925006331,0.4847368874172594,0.30486919113617866,1.072526397351067,0.4615734080338412,0.15626300310561525,0.11918563004745227,0.11026422764227647,0.12,0.6926978128576766,0.3951890467423216,0.5277622156762843,0.6678814614787659,0.6618339212375192,0.2055936284497134,0.14184278983239082,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.15\..*
9,16,0.0170454545454545,instruct,math,0.85,0.0,1.0,0.85,0.0,0.9784033306067357,-0.021596669393264323,0.85,0.0,0.0,0.0,0.08795741254416349,0.5365200841431148,0.3517670736045235,1.1657361514576068,0.5248855493661068,0.14984864260639855,0.037191375147211665,0.0,0.48,0.9037523668917196,0.4767870649510023,0.6113938582466152,0.8803391314897624,0.6618339212375192,0.19448045934432368,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.16\..*
9,18,0.1544744318181817,instruct,math,0.85,0.0,1.0,0.85,0.0,0.9920136090200502,-0.007986390979949798,0.85,0.0,0.0,0.0,0.21525454269131233,0.416101310348131,0.26971164488352656,0.9489823586266359,0.4141107205927609,0.2630944523860516,0.4615151423043745,0.0,0.48,0.4011134994772863,0.3007538022678008,0.5470940977813513,0.37677891472517,0.6618339212375192,1.0,0.0,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.18\..*
9,19,0.312632163095525,instruct,math,0.5195791763335109,0.3304208236664891,1.0,0.5195791763335109,0.3304208236664891,0.9890749959757227,-0.010925004024277318,0.5195791763335109,0.3268109748382277,0.3706394113108295,0.3665901742507029,0.4966058502299283,0.6065883394811808,0.5366594033426474,1.2918590110661254,0.7744901945125741,0.5853966232638592,0.9498407172480988,0.3887303807841048,0.48,0.5471860462075332,0.5471860462075332,0.7444926887289938,0.521373355151345,0.6618339212375192,1.0,0.46775935461256984,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.19\..*
9,21,0.0888153995846569,instruct,math,0.7228599062272972,0.1271400937727026,1.0,0.7228599062272972,0.1271400937727026,0.9793378684927708,-0.020662131507229176,0.7228599062272972,0.12451310843532958,0.1554281557027567,0.15221667870970024,0.2063254684596391,0.5245125290692696,0.41655949557492766,1.1441225523246854,0.6123553190261525,0.23750648724084464,0.25878724271494935,0.149576580909061,0.48,0.7010291075138498,0.4511973772320783,0.5882240256637395,0.6785479029939189,0.6618339212375192,0.38896091868864735,0.19615553980894,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.21\..*
9,22,0.1269840420980575,coder,general,0.2483166982522634,0.6016833017477367,1.0,0.2483166982522634,0.6016833017477367,1.0,0.0,0.2483166982522634,0.6016833017477367,0.5723306486310799,0.5723306486310799,0.6129540174840031,0.4299364643435005,0.29650600732339566,0.973885635818301,0.45028310988658415,0.6910120129961773,0.3766362036834979,0.7078627079385137,0.34,0.2441343787601074,0.1721985104250301,0.379041501143372,0.2435278353579479,0.6618339212375192,0.16647527319874178,0.7223004533755724,balanced,keep_prior,,unchanged,.*layers\.9\..*experts\.22\..*
9,23,0.005,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9784589001208569,-0.0215410998791431,0.85,0.0,0.0,0.0,0.054400000000000004,0.48430476567424513,0.3307541279987007,1.0717485782136413,0.49651807279824595,0.12992,0.0,0.0,0.34,0.826656374523863,0.420012027871431,0.5353147256417503,0.7810653705857891,0.6618339212375192,0.029561029820338352,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.23\..*
9,24,0.0959638093761076,instruct,safety,0.7648316748135283,0.0851683251864716,1.0,0.7648316748135283,0.0851683251864716,0.9871506968257278,-0.012849303174272242,0.7648316748135283,0.08407397155530562,0.0895887987554938,0.0884376451192656,0.13821705826779307,0.40117802996349644,0.2668628629835851,0.9221204539342935,0.4102648650278399,0.19348813255473485,0.2808585717176535,0.10019802963114313,0.12,0.4471704085815989,0.2929775545859143,0.473795476289477,0.4577011580444261,0.6618339212375192,0.29234804533695036,0.11306406552443377,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.24\..*
9,25,0.1174421613911671,instruct,general,0.5651512800803576,0.2848487199196423,1.0,0.5651512800803576,0.2848487199196423,0.9801717459325765,-0.0198282540674235,0.5651512800803576,0.27920066713029523,0.3203293436117845,0.31397777200139904,0.27480688075797344,0.5197068801541733,0.4332295328017339,1.135472384277512,0.6348598692823408,0.29407649858478335,0.3471748277229022,0.33511614108193216,0.34,0.6039307619909405,0.4166597900660842,0.5477726036636881,0.5838533423924579,0.6618339212375192,0.22851453972958086,0.40426636363734814,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.25\..*
9,26,0.0193181818181816,instruct,math,0.6666666666666675,0.1833333333333324,1.0,0.6666666666666675,0.1833333333333324,0.9752943865763533,-0.024705613423646744,0.6666666666666675,0.17880397087233052,0.2268812618341112,0.22127602108616848,0.16488585449236184,0.5289148007084675,0.4301176419738658,1.1520466412752415,0.6306588166647189,0.19396743889287155,0.04420861574102468,0.2156862745098029,0.48,0.7577388102469815,0.4025404180316035,0.5341364376486937,0.7379066879949492,0.6618339212375192,0.1166882756065942,0.2863317536413012,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.26\..*
9,27,0.2052336929500789,instruct,math,0.4780872702170205,0.3719127297829794,1.0,0.4780872702170205,0.3719127297829794,0.9816155605475106,-0.018384439452489354,0.4780872702170205,0.36507532272067417,0.4071583791179062,0.39967300054943933,0.4140592149447101,0.5622095880193567,0.5241530523315839,1.211977258434842,0.7576066206476384,0.44292691566316267,0.6182387193041362,0.437544387979976,0.48,0.4735650802291103,0.3939488266745485,0.6276230413024206,0.4557550997887869,0.6618339212375192,1.0,0.5138475154806807,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.27\..*
9,28,0.002840909090909,instruct,math,0.0,0.0,1.0,0.0,0.0,0.9659462864675157,-0.03405371353248432,0.0,0.0,0.0,0.0,0.0768,0.41393355061754755,0.5507806577359522,0.9450803911115857,0.7935538879435355,0.14224,0.0,0.0,0.48,0.6557319675927761,0.3308783984692291,0.4513198732131743,0.6225549636702354,0.6618339212375192,0.0,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.28\..*
9,30,0.0229310344827586,coder,code,0.3706766917293236,0.4793233082706763,1.0,0.3706766917293236,0.4793233082706763,0.9863784657894521,-0.013621534210547903,0.3706766917293236,0.4727941894291543,0.5860296410275346,0.5780470182238829,0.5722338309376357,0.6282257776491212,0.4885737186598962,1.3308063997684183,0.70957452019086,0.578985025431735,0.055363608547053036,0.5639097744360898,1.0,0.7706222276916871,0.4138867718962465,0.5428090756494146,0.7331087577503883,0.6618339212375192,0.19716294843872836,0.7395890407374662,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.30\..*
9,32,0.0955355528092596,coder,code,0.3930444196419767,0.4569555803580233,1.0,0.3930444196419767,0.4569555803580233,0.9953841104712164,-0.004615889528783557,0.3930444196419767,0.4548463238795295,0.506856553324775,0.5045169594676878,0.6303567641775671,0.5550350854024423,0.4703804747434088,1.199063153724396,0.685013640903602,0.6759896371465901,0.27953629279685416,0.5375948004212039,1.0,0.5838055609332953,0.3820940104626176,0.5237287064641197,0.5698902503408956,0.6618339212375192,0.23493239488794349,0.6396699515193219,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.32\..*
9,33,0.1705599986660536,instruct,safety,0.7623136054639391,0.0876863945360609,1.0,0.7623136054639391,0.0876863945360609,0.9887839519975054,-0.01121604800249465,0.7623136054639391,0.08670289972577876,0.0973077091113982,0.09621630117499197,0.2083413919779978,0.46188962955337864,0.30805752391934726,1.0314013331960816,0.4658776572911188,0.2625128109918031,0.5111807110745052,0.10316046416007171,0.12,0.5542515700583895,0.4299932899968511,0.5747211962515831,0.5251326009619246,0.6618339212375192,0.36043711798481237,0.12280558900036594,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.33\..*
9,34,0.0078125,instruct,finance,0.85,0.0,1.0,0.85,0.0,0.9781708409536046,-0.021829159046395374,0.85,0.0,0.0,0.0,0.04260515057045328,0.48941954495820156,0.32869180021998995,1.0809551809247628,0.4937339302969864,0.1235993220622186,0.008683835234844266,0.0,0.25,0.8148639808562026,0.4177265130645515,0.5505695023742021,0.7992268912057164,0.6618339212375192,0.06806816077051431,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.34\..*
9,35,0.1921368211066831,instruct,safety,0.645182956390747,0.2048170436092529,1.0,0.645182956390747,0.2048170436092529,0.9819019947776242,-0.018098005222375813,0.645182956390747,0.20111026368438106,0.2166977448096873,0.2127759478924445,0.2761316512964868,0.4988801837047458,0.45211706056928364,1.0979843306685424,0.660358031768533,0.323669523495395,0.5778010029734979,0.24096122777559137,0.12,0.5155079440855226,0.4179224411416688,0.6063113849720491,0.5224824979824262,0.6618339212375192,0.5131774701408267,0.2734798139779396,balanced,shrink_from_prior,high_load_expert|shared_mixed_expert,unchanged,.*layers\.9\..*experts\.35\..*
9,37,0.0133304195804195,instruct,math,0.85,0.0,1.0,0.85,0.0,0.9813368449314063,-0.01866315506859373,0.85,0.0,0.0,0.0,0.08451626571450489,0.44764820078526785,0.3056470055672254,1.0057667614134822,0.4626234575157543,0.14746217108815393,0.025720885715016333,0.0,0.48,0.7107355720024049,0.3706886385465911,0.501484506919576,0.6901642950644794,0.6618339212375192,0.07779218373772946,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.37\..*
9,38,0.0796013726841378,instruct,finance,0.7081431720221644,0.1418568279778356,1.0,0.7081431720221644,0.1418568279778356,0.9785784667043154,-0.021421533295684636,0.7081431720221644,0.1388180372140882,0.1833758917127595,0.17944769894280876,0.1669970341967678,0.5761224863866123,0.3969657526008322,1.2370204754959022,0.5859037660111236,0.20915797288268767,0.2303381435314718,0.16689038585627639,0.25,0.8324950280697403,0.5234076526516782,0.6384136784157151,0.8263270118678449,0.6618339212375192,0.22851453972958086,0.23142651898702346,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.38\..*
9,39,0.040712441120707,instruct,general,0.85,0.0,1.0,0.85,0.0,0.9821088608745091,-0.017891139125490896,0.85,0.0,0.0,0.0,0.087479568482805,0.5001490011413083,0.2994353630476373,1.100268202054355,0.45423774011431034,0.1524544422302525,0.11026522827601662,0.0,0.34,0.8270209369130326,0.4679575629517244,0.5786199352437731,0.808035065519813,0.6618339212375192,0.03889609186886473,0.0,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.39\..*
9,40,0.0964125222895382,instruct,general,0.7765309820226338,0.0734690179773662,1.0,0.7765309820226338,0.0734690179773662,0.9833132817229852,-0.016686718277014845,0.7765309820226338,0.07224306117228894,0.0871526118765355,0.08569832079504573,0.16905788787417939,0.5267994930346118,0.33981367054393663,1.1482390874623014,0.5087484552343144,0.21445384772271994,0.28224401136493465,0.08643413879690146,0.34,0.7573643070414335,0.4967602490846938,0.6143945516937448,0.7359371457777997,0.6618339212375192,0.30338951657714525,0.10998951606357925,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.40\..*
9,41,0.0946306332016146,instruct,math,0.5022439253694367,0.3477560746305633,1.0,0.5022439253694367,0.3477560746305633,0.9767581847156677,-0.023241815284332334,0.5022439253694367,0.33967359217999527,0.4069363640316809,0.39747842422637875,0.301751300486434,0.5801009276048924,0.47518821343010664,1.2441816696888064,0.691504088130644,0.30354151899899257,0.27674227581069627,0.4091247936830156,0.48,0.7106470193366812,0.4640703747738934,0.5772719283077247,0.6761289088183751,0.6618339212375192,0.2463419151694767,0.5135673250036893,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.41\..*
9,43,0.1894290123692581,instruct,general,0.5477806350217095,0.3022193649782905,1.0,0.5477806350217095,0.3022193649782905,0.9883021627760675,-0.011697837223932472,0.5477806350217095,0.2986840520408542,0.3101335352786846,0.3065056436653118,0.3485759837120809,0.44903768141219436,0.3940981480916329,1.0082678265419498,0.5820324999237045,0.3810387541851483,0.5694404110007796,0.3555521940921065,0.34,0.3850450762182021,0.3104701441371493,0.514904683274003,0.3758757904469492,0.6618339212375192,0.35604884095345357,0.3913989119306415,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.43\..*
9,44,0.0037878787878787,instruct,math,0.0,0.0,1.0,0.0,0.0,0.9638944784729262,-0.0361055215270738,0.0,0.0,0.0,0.0,0.0768,0.4840352488183451,0.58760248418724,1.0712634478730212,0.8432633536527742,0.14224,0.0,0.0,0.48,0.8142809798350084,0.4121282025657586,0.5416935170312128,0.7991446644898221,0.6618339212375192,0.012965363956288245,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.44\..*
9,45,0.0191180371352785,instruct,general,0.4446063128685401,0.4053936871314599,1.0,0.4446063128685401,0.4053936871314599,0.9723919326364378,-0.02760806736356225,0.4446063128685401,0.39420155090837167,0.4241581108606684,0.41244792516322576,0.23292927491062537,0.44517648161996537,0.4888565435028022,1.0013176669159376,0.7099563337287831,0.232680193718358,0.04359065184788311,0.47693374956642337,0.34,0.4305861403662371,0.2286047973804806,0.3758522507926641,0.4254437820972734,0.6618339212375192,0.09801815150954006,0.5353017464823392,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.45\..*
9,47,0.0070075757575756,coder,math,0.3445945945945913,0.5054054054054087,0.7912768966735493,0.3445945945945913,0.39991562075122883,0.7734080467694135,-0.01786884990413573,0.3445945945945913,0.3908846074213007,0.7255853944886786,0.5611735827159033,0.48492912325859383,0.7149673114259771,0.6333554105494821,1.4869411605667588,0.9050298042418009,0.5180636563629455,0.0061985625245348135,0.5945945945945984,0.48,0.9435471662133094,0.4824656699484542,0.5952152443451025,0.9036078794970904,0.6618339212375192,0.0,0.9157130771441373,shrink_curved_subspace_conflict,shrink_from_prior,low_route_evidence|category_source_mismatch,unchanged,.*layers\.9\..*experts\.47\..*
9,48,0.1780213457750996,instruct,code,0.4717911748802894,0.3782088251197105,1.0,0.4717911748802894,0.3782088251197105,0.9907819449841426,-0.009218055015857374,0.4717911748802894,0.3747224753622742,0.3790390198668854,0.37554501732859574,0.47462268346351355,0.4349516361386586,0.42617593601351783,0.9829129450495855,0.6253375136182492,0.475140922952632,0.5342182609144829,0.4449515589643656,1.0,0.3384498390170188,0.2666559852286828,0.470851432589491,0.3303024011983312,0.6618339212375192,0.23714068913598166,0.4783599420225362,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.48\..*
9,49,0.5783223011925038,instruct,safety,0.6920096143503005,0.1579903856496995,1.0,0.6920096143503005,0.1579903856496995,0.9893325594532586,-0.010667440546741402,0.6920096143503005,0.15630503260382458,0.1850288438973067,0.18305505970559988,0.38368013043568616,0.612857624589989,0.4868110228041433,1.3031437242619803,0.7071948807855936,0.48368013043568614,1.0,0.18587104194082296,0.12,0.6585562826450406,0.6585562826450406,0.8046738242465747,0.6417356261865068,0.6618339212375192,1.0,0.2335126000228063,balanced,shrink_from_prior,high_load_expert|shared_mixed_expert,unchanged,.*layers\.9\..*experts\.49\..*
9,51,0.0381930838557992,instruct,math,0.4662872715613977,0.3837127284386022,1.0,0.4662872715613977,0.3837127284386022,0.9707113441009748,-0.029288655899025184,0.4662872715613977,0.37247429837128787,0.4844545342501491,0.470265512097774,0.2641494452534246,0.6318942231590818,0.5131645451807826,1.3374096016863473,0.7427721359940566,0.2574644829165352,0.10248649640537937,0.4514267393395321,0.48,0.8253360636493549,0.463641784804522,0.5890538593823652,0.8014617603579453,0.6618339212375192,0.19448045934432368,0.61139785291193,balanced,shrink_from_prior,,unchanged,.*layers\.9\..*experts\.51\..*
9,52,0.2319690369419231,instruct,safety,0.8013210970717594,0.0486789029282406,1.0,0.8013210970717594,0.0486789029282406,0.9884370410041647,-0.01156295899583526,0.8013210970717594,0.048116030769719105,0.0546266548022362,0.053995009032678294,0.24930308783698188,0.5198630950549009,0.3632103990338962,1.1357535710988216,0.5403340386957599,0.315735393167632,0.7007863894097571,0.05726929756263561,0.12,0.5848688793380358,0.5118258369194342,0.6968612700559388,0.5643317448170159,0.6618339212375192,0.8826420847165443,0.06894066851813783,balanced,shrink_from_prior,high_load_expert,unchanged,.*layers\.9\..*experts\.52\..*
9,53,0.0142045454545454,instruct,math,0.85,0.0,1.0,0.85,0.0,0.9809519456285625,-0.01904805437143753,0.85,0.0,0.0,0.0,0.08532594732148341,0.4642023379003385,0.31181447603118195,1.0355642082206094,0.47094954264209565,0.14802049782484383,0.028419824404944703,0.0,0.48,0.7363047736617441,0.3850652065001971,0.5225459659620941,0.7151161073701912,0.6618339212375192,0.15558436747545895,0.0,balanced,shrink_from_prior,low_route_evidence,unchanged,.*layers\.9\..*experts\.53\..*
9,54,0.1758484447513923,coder,code,0.1572647091577694,0.6927352908422305,0.8484690834410743,0.1572647091577694,0.5877644772881934,0.8610432442867133,0.012574160845639004,0.1572647091577694,0.5964750422586941,0.7188275157153523,0.6189415762141054,0.8009766975266761,0.6004389382111865,0.3718931465329878,1.2807900887801358,0.5520557478195336,0.8806723585541075,0.5275092424357278,0.8149826951085065,1.0,0.384519308826629,0.3016018388445341,0.5704234316096353,0.3888741289242488,0.6618339212375192,1.0,0.9071844077228756,balanced,restore_from_prior,high_load_expert|high_load_weight_limit,unchanged,.*layers\.9\..*experts\.54\..*
9,55,0.1533912761205235,instruct,general,0.5324483058931737,0.3175516941068262,1.0,0.5324483058931737,0.3175516941068262,0.9764980306405853,-0.02350196935941473,0.5324483058931737,0.31008860392189735,0.4000954241794413,0.390692393779534,0.32145263859379664,0.6307605249991872,0.5151758321811928,1.335368944998537,0.7454873734446104,0.3430750477710388,0.45817080608672234,0.37359022836097233,0.34,0.8064455559293034,0.603258139193792,0.6704607381721972,0.7836637431296787,0.6618339212375192,0.16647527319874178,0.5049338297180423,balanced,shrink_from_prior,shared_mixed_expert,unchanged,.*layers\.9\..*experts\.55\..*
9,56,0.013284703801945,coder,code,0.0,0.85,0.5797617643163796,0.0,0.49279749966892267,0.5815456991266023,0.0017839348102226538,0.0,0.4943138442576119,1.023744284831901,0.5953540858494313,0.7076739202971284,0.6329551945516859,0.300472981284684,1.3393193501930347,0.4556385247343234,0.6473666060544955,0.025579734323761157,1.0,1.0,0.688652206520567,0.3591200101294575,0.4809167802589638,0.672739131375009,0.6618339212375192,0.0,1.0,balanced,restore_from_prior,delta_above_base_cap|low_route_evidence,unchanged,.*layers\.9\..*experts\.56\..*
