tensor,group,layer,expert_id,projection,numel,base_norm,route_delta_norm,route_relative_delta_norm,trust_delta_scale,estimated_delta_norm,estimated_relative_delta_norm,estimated_changed
model.layers.40.mlp.experts.24.gate_proj.weight,routed_expert_ffn,40.0,24.0,gate_proj,1572864,29.550912146521064,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.24.up_proj.weight,routed_expert_ffn,40.0,24.0,up_proj,1572864,29.727658898966148,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.25.down_proj.weight,routed_expert_ffn,40.0,25.0,down_proj,1572864,31.488152107491658,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.25.gate_proj.weight,routed_expert_ffn,40.0,25.0,gate_proj,1572864,29.52875216784217,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.25.up_proj.weight,routed_expert_ffn,40.0,25.0,up_proj,1572864,30.06773257963541,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.26.down_proj.weight,routed_expert_ffn,40.0,26.0,down_proj,1572864,31.80079924340788,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.26.gate_proj.weight,routed_expert_ffn,40.0,26.0,gate_proj,1572864,30.2716037751089,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.26.up_proj.weight,routed_expert_ffn,40.0,26.0,up_proj,1572864,30.486225957709674,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.27.down_proj.weight,routed_expert_ffn,40.0,27.0,down_proj,1572864,32.142721431385134,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.27.gate_proj.weight,routed_expert_ffn,40.0,27.0,gate_proj,1572864,30.114935875624383,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.27.up_proj.weight,routed_expert_ffn,40.0,27.0,up_proj,1572864,30.429706554872084,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.30.down_proj.weight,routed_expert_ffn,40.0,30.0,down_proj,1572864,31.886488814940293,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.30.gate_proj.weight,routed_expert_ffn,40.0,30.0,gate_proj,1572864,31.189613530588996,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.30.up_proj.weight,routed_expert_ffn,40.0,30.0,up_proj,1572864,30.449118274770083,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.31.down_proj.weight,routed_expert_ffn,40.0,31.0,down_proj,1572864,31.802967014690623,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.31.gate_proj.weight,routed_expert_ffn,40.0,31.0,gate_proj,1572864,30.85574543528624,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.31.up_proj.weight,routed_expert_ffn,40.0,31.0,up_proj,1572864,31.33619070889969,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.32.down_proj.weight,routed_expert_ffn,40.0,32.0,down_proj,1572864,31.216868178706186,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.32.gate_proj.weight,routed_expert_ffn,40.0,32.0,gate_proj,1572864,29.42255749673093,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.32.up_proj.weight,routed_expert_ffn,40.0,32.0,up_proj,1572864,29.83593545430734,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.33.down_proj.weight,routed_expert_ffn,40.0,33.0,down_proj,1572864,31.627916043302434,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.33.gate_proj.weight,routed_expert_ffn,40.0,33.0,gate_proj,1572864,30.18564588961842,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.33.up_proj.weight,routed_expert_ffn,40.0,33.0,up_proj,1572864,31.280333910474504,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.37.down_proj.weight,routed_expert_ffn,40.0,37.0,down_proj,1572864,31.437765010376552,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.37.gate_proj.weight,routed_expert_ffn,40.0,37.0,gate_proj,1572864,30.39892740867112,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.37.up_proj.weight,routed_expert_ffn,40.0,37.0,up_proj,1572864,30.66781525603226,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.38.down_proj.weight,routed_expert_ffn,40.0,38.0,down_proj,1572864,32.98447862371217,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.38.gate_proj.weight,routed_expert_ffn,40.0,38.0,gate_proj,1572864,32.71733222811726,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.38.up_proj.weight,routed_expert_ffn,40.0,38.0,up_proj,1572864,33.11763073983875,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.39.down_proj.weight,routed_expert_ffn,40.0,39.0,down_proj,1572864,32.40140920329508,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.39.gate_proj.weight,routed_expert_ffn,40.0,39.0,gate_proj,1572864,29.90826428365473,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.39.up_proj.weight,routed_expert_ffn,40.0,39.0,up_proj,1572864,30.28513382923522,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.4.down_proj.weight,routed_expert_ffn,40.0,4.0,down_proj,1572864,31.429480680714008,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.4.gate_proj.weight,routed_expert_ffn,40.0,4.0,gate_proj,1572864,30.353976536881664,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.4.up_proj.weight,routed_expert_ffn,40.0,4.0,up_proj,1572864,30.770039797197107,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.41.down_proj.weight,routed_expert_ffn,40.0,41.0,down_proj,1572864,32.57056641931485,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.41.gate_proj.weight,routed_expert_ffn,40.0,41.0,gate_proj,1572864,30.895332097424625,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.41.up_proj.weight,routed_expert_ffn,40.0,41.0,up_proj,1572864,31.352153347597195,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.46.down_proj.weight,routed_expert_ffn,40.0,46.0,down_proj,1572864,30.68721259889604,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.46.gate_proj.weight,routed_expert_ffn,40.0,46.0,gate_proj,1572864,30.608424843279973,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.46.up_proj.weight,routed_expert_ffn,40.0,46.0,up_proj,1572864,30.75505012042992,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.47.down_proj.weight,routed_expert_ffn,40.0,47.0,down_proj,1572864,31.99713694162241,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.47.gate_proj.weight,routed_expert_ffn,40.0,47.0,gate_proj,1572864,30.737338801237023,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.47.up_proj.weight,routed_expert_ffn,40.0,47.0,up_proj,1572864,31.836985220489822,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.5.down_proj.weight,routed_expert_ffn,40.0,5.0,down_proj,1572864,32.59822521410292,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.5.gate_proj.weight,routed_expert_ffn,40.0,5.0,gate_proj,1572864,31.671198577507884,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.5.up_proj.weight,routed_expert_ffn,40.0,5.0,up_proj,1572864,32.21221745122493,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.52.down_proj.weight,routed_expert_ffn,40.0,52.0,down_proj,1572864,31.088895271136405,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.52.gate_proj.weight,routed_expert_ffn,40.0,52.0,gate_proj,1572864,29.89767706277529,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.52.up_proj.weight,routed_expert_ffn,40.0,52.0,up_proj,1572864,30.62048356365188,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.53.down_proj.weight,routed_expert_ffn,40.0,53.0,down_proj,1572864,31.39296399635693,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.53.gate_proj.weight,routed_expert_ffn,40.0,53.0,gate_proj,1572864,31.06158924878372,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.53.up_proj.weight,routed_expert_ffn,40.0,53.0,up_proj,1572864,31.303945625411984,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.54.down_proj.weight,routed_expert_ffn,40.0,54.0,down_proj,1572864,30.917024869120453,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.54.gate_proj.weight,routed_expert_ffn,40.0,54.0,gate_proj,1572864,31.197502779669723,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.54.up_proj.weight,routed_expert_ffn,40.0,54.0,up_proj,1572864,31.270990021016782,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.57.down_proj.weight,routed_expert_ffn,40.0,57.0,down_proj,1572864,31.49813691942003,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.57.gate_proj.weight,routed_expert_ffn,40.0,57.0,gate_proj,1572864,30.70934057632649,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.57.up_proj.weight,routed_expert_ffn,40.0,57.0,up_proj,1572864,30.79613575660204,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.61.down_proj.weight,routed_expert_ffn,40.0,61.0,down_proj,1572864,32.394796674195995,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.61.gate_proj.weight,routed_expert_ffn,40.0,61.0,gate_proj,1572864,32.29517601058535,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.61.up_proj.weight,routed_expert_ffn,40.0,61.0,up_proj,1572864,32.51933957338406,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.62.down_proj.weight,routed_expert_ffn,40.0,62.0,down_proj,1572864,31.78696866568319,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.62.gate_proj.weight,routed_expert_ffn,40.0,62.0,gate_proj,1572864,30.46693203711044,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.62.up_proj.weight,routed_expert_ffn,40.0,62.0,up_proj,1572864,30.731317566849157,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.63.down_proj.weight,routed_expert_ffn,40.0,63.0,down_proj,1572864,31.37933587134314,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.63.gate_proj.weight,routed_expert_ffn,40.0,63.0,gate_proj,1572864,30.231191289094323,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.63.up_proj.weight,routed_expert_ffn,40.0,63.0,up_proj,1572864,30.742382067363963,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.68.down_proj.weight,routed_expert_ffn,40.0,68.0,down_proj,1572864,32.33346001773936,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.68.gate_proj.weight,routed_expert_ffn,40.0,68.0,gate_proj,1572864,30.74527660782069,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.68.up_proj.weight,routed_expert_ffn,40.0,68.0,up_proj,1572864,31.13172931773145,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.69.down_proj.weight,routed_expert_ffn,40.0,69.0,down_proj,1572864,30.898036501822716,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.69.gate_proj.weight,routed_expert_ffn,40.0,69.0,gate_proj,1572864,29.34752704658435,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.69.up_proj.weight,routed_expert_ffn,40.0,69.0,up_proj,1572864,30.07478776129133,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.71.down_proj.weight,routed_expert_ffn,40.0,71.0,down_proj,1572864,32.70412907560374,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.71.gate_proj.weight,routed_expert_ffn,40.0,71.0,gate_proj,1572864,30.53385871979355,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.71.up_proj.weight,routed_expert_ffn,40.0,71.0,up_proj,1572864,32.33472473716338,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.72.down_proj.weight,routed_expert_ffn,40.0,72.0,down_proj,1572864,31.27671709477455,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.72.gate_proj.weight,routed_expert_ffn,40.0,72.0,gate_proj,1572864,30.959416558339928,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.72.up_proj.weight,routed_expert_ffn,40.0,72.0,up_proj,1572864,30.115283459591783,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.75.down_proj.weight,routed_expert_ffn,40.0,75.0,down_proj,1572864,30.717488291103205,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.75.gate_proj.weight,routed_expert_ffn,40.0,75.0,gate_proj,1572864,30.44814908520457,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.75.up_proj.weight,routed_expert_ffn,40.0,75.0,up_proj,1572864,30.39821061339127,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.78.down_proj.weight,routed_expert_ffn,40.0,78.0,down_proj,1572864,30.53253939511194,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.78.gate_proj.weight,routed_expert_ffn,40.0,78.0,gate_proj,1572864,29.53193823602783,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.78.up_proj.weight,routed_expert_ffn,40.0,78.0,up_proj,1572864,30.119951640339767,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.79.down_proj.weight,routed_expert_ffn,40.0,79.0,down_proj,1572864,31.14307292498506,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.79.gate_proj.weight,routed_expert_ffn,40.0,79.0,gate_proj,1572864,30.725328922606245,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.79.up_proj.weight,routed_expert_ffn,40.0,79.0,up_proj,1572864,30.9019771202654,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.80.down_proj.weight,routed_expert_ffn,40.0,80.0,down_proj,1572864,30.84226978464377,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.80.gate_proj.weight,routed_expert_ffn,40.0,80.0,gate_proj,1572864,30.39796264246175,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.80.up_proj.weight,routed_expert_ffn,40.0,80.0,up_proj,1572864,30.124552236687894,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.85.down_proj.weight,routed_expert_ffn,40.0,85.0,down_proj,1572864,31.546726024289157,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.85.gate_proj.weight,routed_expert_ffn,40.0,85.0,gate_proj,1572864,30.541137968295114,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.85.up_proj.weight,routed_expert_ffn,40.0,85.0,up_proj,1572864,31.07453571687808,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.88.down_proj.weight,routed_expert_ffn,40.0,88.0,down_proj,1572864,30.33693642927813,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.88.gate_proj.weight,routed_expert_ffn,40.0,88.0,gate_proj,1572864,29.25306516057869,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.88.up_proj.weight,routed_expert_ffn,40.0,88.0,up_proj,1572864,30.502003088040176,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.89.down_proj.weight,routed_expert_ffn,40.0,89.0,down_proj,1572864,31.412081625869885,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.89.gate_proj.weight,routed_expert_ffn,40.0,89.0,gate_proj,1572864,30.668850143763542,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.89.up_proj.weight,routed_expert_ffn,40.0,89.0,up_proj,1572864,30.92539417505964,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.9.down_proj.weight,routed_expert_ffn,40.0,9.0,down_proj,1572864,31.17350598803313,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.9.gate_proj.weight,routed_expert_ffn,40.0,9.0,gate_proj,1572864,30.321139836689746,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.9.up_proj.weight,routed_expert_ffn,40.0,9.0,up_proj,1572864,30.46959433926252,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.90.down_proj.weight,routed_expert_ffn,40.0,90.0,down_proj,1572864,32.124796707163185,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.90.gate_proj.weight,routed_expert_ffn,40.0,90.0,gate_proj,1572864,31.184984124788027,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.90.up_proj.weight,routed_expert_ffn,40.0,90.0,up_proj,1572864,31.571949969907525,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.91.down_proj.weight,routed_expert_ffn,40.0,91.0,down_proj,1572864,30.86241776929355,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.91.gate_proj.weight,routed_expert_ffn,40.0,91.0,gate_proj,1572864,29.72281308483067,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.91.up_proj.weight,routed_expert_ffn,40.0,91.0,up_proj,1572864,30.49323335222812,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.92.down_proj.weight,routed_expert_ffn,40.0,92.0,down_proj,1572864,32.75856430242708,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.92.gate_proj.weight,routed_expert_ffn,40.0,92.0,gate_proj,1572864,31.85553652851465,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.92.up_proj.weight,routed_expert_ffn,40.0,92.0,up_proj,1572864,32.692964932148435,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.95.down_proj.weight,routed_expert_ffn,40.0,95.0,down_proj,1572864,33.6568303106888,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.95.gate_proj.weight,routed_expert_ffn,40.0,95.0,gate_proj,1572864,32.88781534911524,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.95.up_proj.weight,routed_expert_ffn,40.0,95.0,up_proj,1572864,33.74223181723184,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.96.down_proj.weight,routed_expert_ffn,40.0,96.0,down_proj,1572864,31.247167840411954,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.96.gate_proj.weight,routed_expert_ffn,40.0,96.0,gate_proj,1572864,29.95848466165564,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.96.up_proj.weight,routed_expert_ffn,40.0,96.0,up_proj,1572864,30.76736282547425,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.98.down_proj.weight,routed_expert_ffn,40.0,98.0,down_proj,1572864,30.612874273564422,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.98.gate_proj.weight,routed_expert_ffn,40.0,98.0,gate_proj,1572864,29.96643426597812,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.98.up_proj.weight,routed_expert_ffn,40.0,98.0,up_proj,1572864,30.246855264935704,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.99.down_proj.weight,routed_expert_ffn,40.0,99.0,down_proj,1572864,32.251203647596626,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.99.gate_proj.weight,routed_expert_ffn,40.0,99.0,gate_proj,1572864,31.51447072749874,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.experts.99.up_proj.weight,routed_expert_ffn,40.0,99.0,up_proj,1572864,31.960996700018505,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.mlp.gate.weight,router,40.0,,,262144,9.49907960950609,0.0,0.0,1.0,0.0,0.0,False
model.layers.40.post_attention_layernorm.weight,norm,40.0,,,2048,62.47259164650727,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.12.down_proj.weight,routed_expert_ffn,41.0,12.0,down_proj,1572864,32.37113499492063,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.12.gate_proj.weight,routed_expert_ffn,41.0,12.0,gate_proj,1572864,30.180632953414843,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.12.up_proj.weight,routed_expert_ffn,41.0,12.0,up_proj,1572864,30.45497986109733,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.13.down_proj.weight,routed_expert_ffn,41.0,13.0,down_proj,1572864,32.355676016856954,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.13.gate_proj.weight,routed_expert_ffn,41.0,13.0,gate_proj,1572864,30.90256570083674,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.13.up_proj.weight,routed_expert_ffn,41.0,13.0,up_proj,1572864,31.22276547624145,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.22.down_proj.weight,routed_expert_ffn,41.0,22.0,down_proj,1572864,31.82613250083864,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.22.gate_proj.weight,routed_expert_ffn,41.0,22.0,gate_proj,1572864,30.589454419451283,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.22.up_proj.weight,routed_expert_ffn,41.0,22.0,up_proj,1572864,31.24375328190621,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.4.down_proj.weight,routed_expert_ffn,41.0,4.0,down_proj,1572864,31.405191796538094,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.4.gate_proj.weight,routed_expert_ffn,41.0,4.0,gate_proj,1572864,30.29572868834504,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.4.up_proj.weight,routed_expert_ffn,41.0,4.0,up_proj,1572864,31.58966671962576,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.6.down_proj.weight,routed_expert_ffn,41.0,6.0,down_proj,1572864,31.6974836343518,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.6.gate_proj.weight,routed_expert_ffn,41.0,6.0,gate_proj,1572864,29.71069817317493,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.6.up_proj.weight,routed_expert_ffn,41.0,6.0,up_proj,1572864,30.61951780491438,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.7.down_proj.weight,routed_expert_ffn,41.0,7.0,down_proj,1572864,32.833592550993984,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.7.gate_proj.weight,routed_expert_ffn,41.0,7.0,gate_proj,1572864,31.95846914356193,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.7.up_proj.weight,routed_expert_ffn,41.0,7.0,up_proj,1572864,32.71126309695848,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.8.down_proj.weight,routed_expert_ffn,41.0,8.0,down_proj,1572864,33.25213111415286,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.8.gate_proj.weight,routed_expert_ffn,41.0,8.0,gate_proj,1572864,31.774143440952894,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.8.up_proj.weight,routed_expert_ffn,41.0,8.0,up_proj,1572864,32.658339496549345,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.9.down_proj.weight,routed_expert_ffn,41.0,9.0,down_proj,1572864,31.181036208615144,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.9.gate_proj.weight,routed_expert_ffn,41.0,9.0,gate_proj,1572864,30.681274031106906,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.9.up_proj.weight,routed_expert_ffn,41.0,9.0,up_proj,1572864,30.95430809197849,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.input_layernorm.weight,norm,41.0,,,2048,15.89012710856547,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.101.down_proj.weight,routed_expert_ffn,41.0,101.0,down_proj,1572864,31.73913676731576,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.101.gate_proj.weight,routed_expert_ffn,41.0,101.0,gate_proj,1572864,30.79207059176315,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.101.up_proj.weight,routed_expert_ffn,41.0,101.0,up_proj,1572864,31.72068767172596,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.102.down_proj.weight,routed_expert_ffn,41.0,102.0,down_proj,1572864,30.75657223813869,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.102.gate_proj.weight,routed_expert_ffn,41.0,102.0,gate_proj,1572864,29.184567028426493,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.102.up_proj.weight,routed_expert_ffn,41.0,102.0,up_proj,1572864,30.364131285943287,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.103.down_proj.weight,routed_expert_ffn,41.0,103.0,down_proj,1572864,31.07837638158765,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.103.gate_proj.weight,routed_expert_ffn,41.0,103.0,gate_proj,1572864,29.971354732347145,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.103.up_proj.weight,routed_expert_ffn,41.0,103.0,up_proj,1572864,30.934857249814588,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.104.down_proj.weight,routed_expert_ffn,41.0,104.0,down_proj,1572864,31.342005185732773,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.104.gate_proj.weight,routed_expert_ffn,41.0,104.0,gate_proj,1572864,29.705228053837068,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.104.up_proj.weight,routed_expert_ffn,41.0,104.0,up_proj,1572864,30.788382541337224,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.107.down_proj.weight,routed_expert_ffn,41.0,107.0,down_proj,1572864,31.729573084198105,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.107.gate_proj.weight,routed_expert_ffn,41.0,107.0,gate_proj,1572864,30.09927117868938,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.107.up_proj.weight,routed_expert_ffn,41.0,107.0,up_proj,1572864,31.66986592511632,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.108.down_proj.weight,routed_expert_ffn,41.0,108.0,down_proj,1572864,31.400262761079624,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.108.gate_proj.weight,routed_expert_ffn,41.0,108.0,gate_proj,1572864,30.416367230618,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.108.up_proj.weight,routed_expert_ffn,41.0,108.0,up_proj,1572864,31.359536543555016,0.0,0.0,1.0,0.0,0.0,False
model.layers.41.mlp.experts.110.down_proj.weight,routed_expert_ffn,41.0,110.0,down_proj,1572864,33.74117723221324,0.0,0.0,1.0,0.0,0.0,False
