layer,expert,tensor_count,changed_tensors,max_relative_delta_norm,mean_relative_delta_norm,target_cap,delta_scale,scaled,predicted_max_relative_delta_norm
21,52,3,0,0.0,0.0,0.65,1.0,False,0.0
21,53,3,0,0.0,0.0,0.65,1.0,False,0.0
21,54,3,3,0.6366048368095204,0.6271439441769521,0.65,1.0,False,0.6366048368095204
21,55,3,3,0.1333121558902302,0.1320523214037863,0.65,1.0,False,0.1333121558902302
21,56,3,0,0.0,0.0,0.65,1.0,False,0.0
21,57,3,3,0.0824706953349597,0.08114839946686507,0.65,1.0,False,0.0824706953349597
21,58,3,0,0.0,0.0,0.65,1.0,False,0.0
21,59,3,3,0.2396101345539326,0.23440326175013004,0.65,1.0,False,0.2396101345539326
21,60,3,3,0.3015663928086196,0.2955257688679969,0.65,1.0,False,0.3015663928086196
21,61,3,3,0.0922066401717997,0.08916466997416443,0.65,1.0,False,0.0922066401717997
21,62,3,0,0.0,0.0,0.65,1.0,False,0.0
21,63,3,0,0.0,0.0,0.65,1.0,False,0.0
21,64,3,3,0.3511000052922907,0.33946972553458327,0.65,1.0,False,0.3511000052922907
21,65,3,3,0.4097459324869829,0.4020002022251063,0.65,1.0,False,0.4097459324869829
21,66,3,3,0.1337128215539201,0.1328231245206251,0.65,1.0,False,0.1337128215539201
21,67,3,3,0.6000012107608895,0.5934898779974492,0.65,1.0,False,0.6000012107608895
21,68,3,0,0.0,0.0,0.65,1.0,False,0.0
21,69,3,3,0.1245701496191463,0.12194449393057878,0.65,1.0,False,0.1245701496191463
21,70,3,0,0.0,0.0,0.65,1.0,False,0.0
21,71,3,0,0.0,0.0,0.65,1.0,False,0.0
21,72,3,0,0.0,0.0,0.65,1.0,False,0.0
21,73,3,0,0.0,0.0,0.65,1.0,False,0.0
21,74,3,0,0.0,0.0,0.65,1.0,False,0.0
21,75,3,3,0.5164552110071918,0.5079698151580999,0.65,1.0,False,0.5164552110071918
21,76,3,0,0.0,0.0,0.65,1.0,False,0.0
21,77,3,3,0.221385209375251,0.21830748596281982,0.65,1.0,False,0.221385209375251
21,78,3,3,0.6000036680351533,0.5812412278067017,0.65,1.0,False,0.6000036680351533
21,79,3,3,0.1243326676678324,0.12242697747629327,0.65,1.0,False,0.1243326676678324
21,80,3,3,0.4690324953493982,0.4569904954331618,0.65,1.0,False,0.4690324953493982
21,81,3,0,0.0,0.0,0.65,1.0,False,0.0
21,82,3,0,0.0,0.0,0.65,1.0,False,0.0
21,83,3,3,0.181171038621013,0.1783909045198507,0.65,1.0,False,0.181171038621013
21,84,3,0,0.0,0.0,0.65,1.0,False,0.0
21,85,3,3,0.309976830619581,0.30460971948987964,0.65,1.0,False,0.309976830619581
21,86,3,0,0.0,0.0,0.65,1.0,False,0.0
21,87,3,3,0.2321930685449059,0.2285143429831352,0.65,1.0,False,0.2321930685449059
21,88,3,3,0.5336284882349884,0.5249526105863184,0.65,1.0,False,0.5336284882349884
21,89,3,0,0.0,0.0,0.65,1.0,False,0.0
21,90,3,0,0.0,0.0,0.65,1.0,False,0.0
21,91,3,0,0.0,0.0,0.65,1.0,False,0.0
21,92,3,3,0.6200014996824421,0.611552761999098,0.65,1.0,False,0.6200014996824421
21,93,3,3,0.6000011263438692,0.5876929779055796,0.65,1.0,False,0.6000011263438692
21,94,3,3,0.2190175530596336,0.21353846282038236,0.65,1.0,False,0.2190175530596336
21,95,3,0,0.0,0.0,0.65,1.0,False,0.0
21,96,3,3,0.2044219650982388,0.2009310818518364,0.65,1.0,False,0.2044219650982388
21,97,3,3,0.1818319486978142,0.1776922268454401,0.65,1.0,False,0.1818319486978142
21,98,3,3,0.1752708062977618,0.17349657101371493,0.65,1.0,False,0.1752708062977618
21,99,3,0,0.0,0.0,0.65,1.0,False,0.0
21,100,3,0,0.0,0.0,0.65,1.0,False,0.0
21,101,3,3,0.1920371107432329,0.18985358332590527,0.65,1.0,False,0.1920371107432329
21,102,3,3,0.6499997379709106,0.6406488953049618,0.65,1.0,False,0.6499997379709106
21,103,3,3,0.124986387226367,0.12172535128109974,0.65,1.0,False,0.124986387226367
21,104,3,3,0.1380222467594766,0.13470995402166272,0.65,1.0,False,0.1380222467594766
21,105,3,3,0.1354954904507087,0.13373938873189786,0.65,1.0,False,0.1354954904507087
21,106,3,0,0.0,0.0,0.65,1.0,False,0.0
21,107,3,3,0.6000013631489131,0.5948323615065947,0.65,1.0,False,0.6000013631489131
21,108,3,3,0.2226461429991558,0.21898845403008846,0.65,1.0,False,0.2226461429991558
21,109,3,0,0.0,0.0,0.65,1.0,False,0.0
21,110,3,3,0.2897785406413822,0.2869136187742216,0.65,1.0,False,0.2897785406413822
21,111,3,3,0.0671247975632121,0.066353199282102,0.65,1.0,False,0.0671247975632121
21,112,3,3,0.3590566674363343,0.3534808605888425,0.65,1.0,False,0.3590566674363343
21,113,3,0,0.0,0.0,0.65,1.0,False,0.0
21,114,3,3,0.1830922338521753,0.18055714693832126,0.65,1.0,False,0.1830922338521753
21,115,3,3,0.7000013914398983,0.6948218701013983,0.65,0.9285695827874775,True,0.65
21,116,3,0,0.0,0.0,0.65,1.0,False,0.0
21,117,3,3,0.2004126776626717,0.19672708659143168,0.65,1.0,False,0.2004126776626717
21,118,3,3,0.3273157480237111,0.32037432683695655,0.65,1.0,False,0.3273157480237111
21,119,3,3,0.5517512623638945,0.5412151044365383,0.65,1.0,False,0.5517512623638945
21,120,3,3,0.6000019218646269,0.5862017858132599,0.65,1.0,False,0.6000019218646269
21,121,3,0,0.0,0.0,0.65,1.0,False,0.0
21,122,3,0,0.0,0.0,0.65,1.0,False,0.0
21,123,3,0,0.0,0.0,0.65,1.0,False,0.0
21,124,3,3,0.3354866469169692,0.3285345000921173,0.65,1.0,False,0.3354866469169692
21,125,3,3,0.0739303449100716,0.07157891754371747,0.65,1.0,False,0.0739303449100716
21,126,3,0,0.0,0.0,0.65,1.0,False,0.0
21,127,3,3,0.4180779221964824,0.40836398263411117,0.65,1.0,False,0.4180779221964824
22,0,3,0,0.0,0.0,0.65,1.0,False,0.0
22,1,3,0,0.0,0.0,0.65,1.0,False,0.0
22,2,3,0,0.0,0.0,0.65,1.0,False,0.0
22,3,3,0,0.0,0.0,0.65,1.0,False,0.0
22,4,3,0,0.0,0.0,0.65,1.0,False,0.0
22,5,3,0,0.0,0.0,0.65,1.0,False,0.0
22,6,3,0,0.0,0.0,0.65,1.0,False,0.0
22,7,3,0,0.0,0.0,0.65,1.0,False,0.0
22,8,3,0,0.0,0.0,0.65,1.0,False,0.0
22,9,3,3,0.1125435200925202,0.11016981275994107,0.65,1.0,False,0.1125435200925202
22,10,3,0,0.0,0.0,0.65,1.0,False,0.0
22,11,3,0,0.0,0.0,0.65,1.0,False,0.0
22,12,3,0,0.0,0.0,0.65,1.0,False,0.0
22,13,3,3,0.3229529120890991,0.3176254210423415,0.65,1.0,False,0.3229529120890991
22,14,3,3,0.3839005005189325,0.3799303683816959,0.65,1.0,False,0.3839005005189325
22,15,3,0,0.0,0.0,0.65,1.0,False,0.0
22,16,3,3,0.0932443513921895,0.09152800342064926,0.65,1.0,False,0.0932443513921895
22,17,3,0,0.0,0.0,0.65,1.0,False,0.0
22,18,3,3,0.7000007818618574,0.690738811707333,0.65,0.9285703914088986,True,0.65
22,19,3,0,0.0,0.0,0.65,1.0,False,0.0
22,20,3,3,0.6593556581701793,0.6549781989971254,0.65,0.9858109078852182,True,0.65
22,21,3,0,0.0,0.0,0.65,1.0,False,0.0
22,22,3,3,0.5525344574096808,0.5453930758964888,0.65,1.0,False,0.5525344574096808
22,23,3,3,0.6800022588049708,0.6766265089720446,0.65,0.9558791777284734,True,0.65
22,24,3,0,0.0,0.0,0.65,1.0,False,0.0
22,25,3,3,0.1830972094759208,0.17940739030526767,0.65,1.0,False,0.1830972094759208
22,26,3,3,0.1201898710322843,0.11826749997547274,0.65,1.0,False,0.1201898710322843
22,27,3,0,0.0,0.0,0.65,1.0,False,0.0
22,28,3,3,0.0866836295974759,0.08566835353825249,0.65,1.0,False,0.0866836295974759
22,29,3,3,0.2006018030116362,0.19773682916314095,0.65,1.0,False,0.2006018030116362
22,30,3,3,0.4660315349266856,0.4591065680347635,0.65,1.0,False,0.4660315349266856
22,31,3,0,0.0,0.0,0.65,1.0,False,0.0
22,32,3,0,0.0,0.0,0.65,1.0,False,0.0
22,33,3,3,0.0497225684882735,0.04940894821851133,0.65,1.0,False,0.0497225684882735
22,34,3,3,0.589466449154146,0.5864690426192706,0.65,1.0,False,0.589466449154146
22,35,3,3,0.2564910537451244,0.25130232801484054,0.65,1.0,False,0.2564910537451244
22,36,3,3,0.619994247369318,0.6097697566697562,0.65,1.0,False,0.619994247369318
22,37,3,3,0.2240183762230301,0.2230018501189157,0.65,1.0,False,0.2240183762230301
22,38,3,3,0.1612124654701284,0.15920501451564564,0.65,1.0,False,0.1612124654701284
22,39,3,3,0.5102410042887494,0.504002255960594,0.65,1.0,False,0.5102410042887494
22,40,3,0,0.0,0.0,0.65,1.0,False,0.0
22,41,3,3,0.0616877866207207,0.06088129101749423,0.65,1.0,False,0.0616877866207207
22,42,3,3,0.6200042909090816,0.61563365628938,0.65,1.0,False,0.6200042909090816
22,43,3,3,0.0500936164940969,0.0492978601067825,0.65,1.0,False,0.0500936164940969
22,44,3,0,0.0,0.0,0.65,1.0,False,0.0
22,45,3,3,0.0988749996394459,0.09716706641118429,0.65,1.0,False,0.0988749996394459
22,46,3,0,0.0,0.0,0.65,1.0,False,0.0
22,47,3,0,0.0,0.0,0.65,1.0,False,0.0
22,48,3,0,0.0,0.0,0.65,1.0,False,0.0
22,49,3,0,0.0,0.0,0.65,1.0,False,0.0
22,50,3,3,0.3176530619296813,0.31392805098049176,0.65,1.0,False,0.3176530619296813
22,51,3,3,0.1840674019582762,0.1812119439160105,0.65,1.0,False,0.1840674019582762
22,52,3,3,0.0454539353471809,0.04441438748368027,0.65,1.0,False,0.0454539353471809
22,53,3,3,0.3868040256001196,0.3753492385043981,0.65,1.0,False,0.3868040256001196
22,54,3,3,0.6000073230369039,0.5948308865866793,0.65,1.0,False,0.6000073230369039
22,55,3,0,0.0,0.0,0.65,1.0,False,0.0
22,56,3,3,0.2813809405280759,0.2800878755549196,0.65,1.0,False,0.2813809405280759
22,57,3,0,0.0,0.0,0.65,1.0,False,0.0
22,58,3,0,0.0,0.0,0.65,1.0,False,0.0
22,59,3,3,0.5623291869423545,0.554365741500631,0.65,1.0,False,0.5623291869423545
22,60,3,0,0.0,0.0,0.65,1.0,False,0.0
22,61,3,0,0.0,0.0,0.65,1.0,False,0.0
22,62,3,3,0.3539298530028655,0.3479955742085156,0.65,1.0,False,0.3539298530028655
22,63,3,0,0.0,0.0,0.65,1.0,False,0.0
22,64,3,3,0.2892115241687399,0.2809596966591292,0.65,1.0,False,0.2892115241687399
22,65,3,0,0.0,0.0,0.65,1.0,False,0.0
22,66,3,3,0.5403706674041132,0.5326224986887497,0.65,1.0,False,0.5403706674041132
22,67,3,3,0.5999983939949336,0.5945983160670688,0.65,1.0,False,0.5999983939949336
22,68,3,0,0.0,0.0,0.65,1.0,False,0.0
22,69,3,0,0.0,0.0,0.65,1.0,False,0.0
22,70,3,3,0.1736829296533531,0.1702040661291995,0.65,1.0,False,0.1736829296533531
22,71,3,3,0.497519514716732,0.48034714398426304,0.65,1.0,False,0.497519514716732
22,72,3,3,0.1638341923333122,0.1619663537223646,0.65,1.0,False,0.1638341923333122
22,73,3,3,0.2661897837176569,0.2619745358243463,0.65,1.0,False,0.2661897837176569
22,74,3,3,0.2712441251585529,0.2667849670598023,0.65,1.0,False,0.2712441251585529
22,75,3,0,0.0,0.0,0.65,1.0,False,0.0
22,76,3,0,0.0,0.0,0.65,1.0,False,0.0
22,77,3,0,0.0,0.0,0.65,1.0,False,0.0
22,78,3,3,0.3045991177158519,0.3022926654761007,0.65,1.0,False,0.3045991177158519
22,79,3,0,0.0,0.0,0.65,1.0,False,0.0
22,80,3,3,0.5959133947034719,0.5814613153423007,0.65,1.0,False,0.5959133947034719
22,81,3,3,0.6999991641028745,0.691651062974222,0.65,0.9285725374158783,True,0.65
22,82,3,3,0.20106777978626,0.1984207643996092,0.65,1.0,False,0.20106777978626
22,83,3,3,0.5303049074674991,0.5266893032918952,0.65,1.0,False,0.5303049074674991
22,84,3,3,0.1723513990507586,0.17028262553759807,0.65,1.0,False,0.1723513990507586
22,85,3,3,0.1362817796103062,0.13418205576328532,0.65,1.0,False,0.1362817796103062
22,86,3,0,0.0,0.0,0.65,1.0,False,0.0
22,87,3,3,0.1202829639509553,0.11848442532379026,0.65,1.0,False,0.1202829639509553
22,88,3,3,0.619997527079197,0.6044431053046933,0.65,1.0,False,0.619997527079197
22,89,3,0,0.0,0.0,0.65,1.0,False,0.0
22,90,3,0,0.0,0.0,0.65,1.0,False,0.0
22,91,3,3,0.3743786143676185,0.3671393739497176,0.65,1.0,False,0.3743786143676185
22,92,3,3,0.2369821494684087,0.23285973512397515,0.65,1.0,False,0.2369821494684087
22,93,3,3,0.7000024967390671,0.6932141825798207,0.65,0.9285681165824384,True,0.65
22,94,3,0,0.0,0.0,0.65,1.0,False,0.0
22,95,3,3,0.3422936549278015,0.33826536741320634,0.65,1.0,False,0.3422936549278015
22,96,3,0,0.0,0.0,0.65,1.0,False,0.0
22,97,3,3,0.3225134552137781,0.3162808663716771,0.65,1.0,False,0.3225134552137781
22,98,3,3,0.1637237074818423,0.15996285920374864,0.65,1.0,False,0.1637237074818423
22,99,3,0,0.0,0.0,0.65,1.0,False,0.0
22,100,3,3,0.4206354009158549,0.4126617111770525,0.65,1.0,False,0.4206354009158549
22,101,3,3,0.5714279032468303,0.5670260978419126,0.65,1.0,False,0.5714279032468303
22,102,3,0,0.0,0.0,0.65,1.0,False,0.0
22,103,3,3,0.7000000880526053,0.6966361636749951,0.65,0.928571311766967,True,0.65
22,104,3,3,0.6500022037478104,0.6400548874876967,0.65,0.999996609630248,True,0.65
22,105,3,3,0.1771811723157102,0.17345671095176304,0.65,1.0,False,0.1771811723157102
22,106,3,0,0.0,0.0,0.65,1.0,False,0.0
22,107,3,3,0.6009771904326032,0.5863394296142616,0.65,1.0,False,0.6009771904326032
22,108,3,3,0.5074959849716488,0.49771055909540357,0.65,1.0,False,0.5074959849716488
22,109,3,3,0.1630083476679828,0.16154379348279135,0.65,1.0,False,0.1630083476679828
22,110,3,3,0.2315941662508062,0.22978546515247958,0.65,1.0,False,0.2315941662508062
22,111,3,0,0.0,0.0,0.65,1.0,False,0.0
22,112,3,3,0.4878149174752738,0.47860189741099846,0.65,1.0,False,0.4878149174752738
22,113,3,3,0.5999977432951166,0.5957213594109433,0.65,1.0,False,0.5999977432951166
22,114,3,3,0.699998254343897,0.6926703663178753,0.65,0.9285737442434625,True,0.65
22,115,3,3,0.3314824727305927,0.3266999513123126,0.65,1.0,False,0.3314824727305927
22,116,3,0,0.0,0.0,0.65,1.0,False,0.0
22,117,3,0,0.0,0.0,0.65,1.0,False,0.0
22,118,3,3,0.6000215473986643,0.5916594162599916,0.65,1.0,False,0.6000215473986643
22,119,3,3,0.215159031439837,0.21266380141663488,0.65,1.0,False,0.215159031439837
22,120,3,3,0.1303161119135971,0.12938111748228942,0.65,1.0,False,0.1303161119135971
22,121,3,3,0.6200014570003481,0.6133681641200283,0.65,1.0,False,0.6200014570003481
22,122,3,0,0.0,0.0,0.65,1.0,False,0.0
22,123,3,3,0.4088851802670328,0.40431805085249306,0.65,1.0,False,0.4088851802670328
22,124,3,0,0.0,0.0,0.65,1.0,False,0.0
22,125,3,0,0.0,0.0,0.65,1.0,False,0.0
22,126,3,3,0.1095195734145515,0.1069936296138033,0.65,1.0,False,0.1095195734145515
22,127,3,0,0.0,0.0,0.65,1.0,False,0.0
23,0,3,3,0.4241875484046306,0.41681841035151446,0.65,1.0,False,0.4241875484046306
23,1,3,0,0.0,0.0,0.65,1.0,False,0.0
23,2,3,0,0.0,0.0,0.65,1.0,False,0.0
23,3,3,3,0.1467968683778365,0.1452106652400469,0.65,1.0,False,0.1467968683778365
23,4,3,0,0.0,0.0,0.65,1.0,False,0.0
23,5,3,3,0.1210937921042642,0.11952432049836537,0.65,1.0,False,0.1210937921042642
23,6,3,3,0.495980464065037,0.486612992424857,0.65,1.0,False,0.495980464065037
23,7,3,3,0.2192953339274098,0.21557949290036696,0.65,1.0,False,0.2192953339274098
23,8,3,3,0.6999987559825384,0.682843524941856,0.65,0.9285730788016063,True,0.65
23,9,3,0,0.0,0.0,0.65,1.0,False,0.0
23,10,3,3,0.3349347910238205,0.33257053269686493,0.65,1.0,False,0.3349347910238205
23,11,3,0,0.0,0.0,0.65,1.0,False,0.0
23,12,3,0,0.0,0.0,0.65,1.0,False,0.0
23,13,3,3,0.3390918277819084,0.3370938121408195,0.65,1.0,False,0.3390918277819084
23,14,3,0,0.0,0.0,0.65,1.0,False,0.0
23,15,3,0,0.0,0.0,0.65,1.0,False,0.0
23,16,3,3,0.3840322076740457,0.37760902157068194,0.65,1.0,False,0.3840322076740457
23,17,3,3,0.6000004826790567,0.5956382387133147,0.65,1.0,False,0.6000004826790567
23,18,3,3,0.1591093306741121,0.1515305716887046,0.65,1.0,False,0.1591093306741121
23,19,3,3,0.2498059522703465,0.24766136949476528,0.65,1.0,False,0.2498059522703465
23,20,3,0,0.0,0.0,0.65,1.0,False,0.0
23,21,3,3,0.2930931709551156,0.28708869512404406,0.65,1.0,False,0.2930931709551156
23,22,3,3,0.5677569251491668,0.5620529474260021,0.65,1.0,False,0.5677569251491668
23,23,3,0,0.0,0.0,0.65,1.0,False,0.0
23,24,3,3,0.1201396411528258,0.11808295450726125,0.65,1.0,False,0.1201396411528258
23,25,3,3,0.0444764777497225,0.04230804064066727,0.65,1.0,False,0.0444764777497225
23,26,3,3,0.1232638844052072,0.12221671117624043,0.65,1.0,False,0.1232638844052072
23,27,3,0,0.0,0.0,0.65,1.0,False,0.0
23,28,3,3,0.32616744470663,0.32224330713408905,0.65,1.0,False,0.32616744470663
23,29,3,3,0.3683138470765389,0.35956541647334817,0.65,1.0,False,0.3683138470765389
23,30,3,0,0.0,0.0,0.65,1.0,False,0.0
23,31,3,0,0.0,0.0,0.65,1.0,False,0.0
23,32,3,0,0.0,0.0,0.65,1.0,False,0.0
23,33,3,3,0.5999972299340095,0.5850003197788177,0.65,1.0,False,0.5999972299340095
23,34,3,0,0.0,0.0,0.65,1.0,False,0.0
23,35,3,0,0.0,0.0,0.65,1.0,False,0.0
23,36,3,3,0.2731055849177901,0.2704922273344006,0.65,1.0,False,0.2731055849177901
23,37,3,3,0.6527828321638844,0.6379422702796037,0.65,0.9957369709698711,True,0.65
23,38,3,0,0.0,0.0,0.65,1.0,False,0.0
23,39,3,0,0.0,0.0,0.65,1.0,False,0.0
23,40,3,0,0.0,0.0,0.65,1.0,False,0.0
23,41,3,0,0.0,0.0,0.65,1.0,False,0.0
23,42,3,0,0.0,0.0,0.65,1.0,False,0.0
23,43,3,3,0.2019337901511501,0.1980827764935786,0.65,1.0,False,0.2019337901511501
23,44,3,3,0.2367782081199665,0.23328620856918716,0.65,1.0,False,0.2367782081199665
23,45,3,0,0.0,0.0,0.65,1.0,False,0.0
23,46,3,0,0.0,0.0,0.65,1.0,False,0.0
23,47,3,3,0.3957854471445357,0.3932414072690542,0.65,1.0,False,0.3957854471445357
23,48,3,0,0.0,0.0,0.65,1.0,False,0.0
23,49,3,3,0.4331616794183155,0.42862037361881317,0.65,1.0,False,0.4331616794183155
23,50,3,3,0.2631694912471395,0.2601987903820308,0.65,1.0,False,0.2631694912471395
23,51,3,3,0.2876560076974056,0.2854908299079366,0.65,1.0,False,0.2876560076974056
23,52,3,3,0.3686054410722096,0.3656995150827078,0.65,1.0,False,0.3686054410722096
23,53,3,3,0.6199972282643111,0.6128022099453557,0.65,1.0,False,0.6199972282643111
23,54,3,3,0.3902333603265088,0.3870683693679255,0.65,1.0,False,0.3902333603265088
23,55,3,3,0.2129726165759361,0.20945519951796743,0.65,1.0,False,0.2129726165759361
23,56,3,0,0.0,0.0,0.65,1.0,False,0.0
23,57,3,0,0.0,0.0,0.65,1.0,False,0.0
23,58,3,3,0.2604432558455463,0.2566699744159098,0.65,1.0,False,0.2604432558455463
23,59,3,3,0.0880560142853675,0.08657784829118513,0.65,1.0,False,0.0880560142853675
23,60,3,3,0.2708248925839718,0.26717017090532397,0.65,1.0,False,0.2708248925839718
23,61,3,3,0.2030025931134205,0.1943392641231788,0.65,1.0,False,0.2030025931134205
23,62,3,3,0.3538250011085868,0.349900411205873,0.65,1.0,False,0.3538250011085868
23,63,3,0,0.0,0.0,0.65,1.0,False,0.0
23,64,3,3,0.134664526289162,0.13284711326436782,0.65,1.0,False,0.134664526289162
23,65,3,3,0.4775835561863015,0.4691587248745872,0.65,1.0,False,0.4775835561863015
23,66,3,0,0.0,0.0,0.65,1.0,False,0.0
23,67,3,3,0.4047894096653695,0.39491247121005246,0.65,1.0,False,0.4047894096653695
23,68,3,0,0.0,0.0,0.65,1.0,False,0.0
23,69,3,0,0.0,0.0,0.65,1.0,False,0.0
23,70,3,3,0.2367779493344226,0.23423740992596964,0.65,1.0,False,0.2367779493344226
23,71,3,3,0.388576149059866,0.38124696825338855,0.65,1.0,False,0.388576149059866
23,72,3,0,0.0,0.0,0.65,1.0,False,0.0
23,73,3,0,0.0,0.0,0.65,1.0,False,0.0
23,74,3,0,0.0,0.0,0.65,1.0,False,0.0
23,75,3,3,0.1995806587457257,0.19761941452731088,0.65,1.0,False,0.1995806587457257
23,76,3,3,0.5840651005663536,0.5791940917359075,0.65,1.0,False,0.5840651005663536
23,77,3,3,0.6000016067477599,0.5929484364512975,0.65,1.0,False,0.6000016067477599
23,78,3,3,0.3948088068726152,0.3874792302972489,0.65,1.0,False,0.3948088068726152
23,79,3,3,0.4775814145274478,0.46917301303945885,0.65,1.0,False,0.4775814145274478
23,80,3,0,0.0,0.0,0.65,1.0,False,0.0
23,81,3,0,0.0,0.0,0.65,1.0,False,0.0
23,82,3,3,0.2009654246034567,0.1982965990162573,0.65,1.0,False,0.2009654246034567
23,83,3,0,0.0,0.0,0.65,1.0,False,0.0
23,84,3,0,0.0,0.0,0.65,1.0,False,0.0
23,85,3,0,0.0,0.0,0.65,1.0,False,0.0
23,86,3,3,0.5535603010067751,0.5457050735316034,0.65,1.0,False,0.5535603010067751
23,87,3,3,0.3100416282540222,0.30688924961773756,0.65,1.0,False,0.3100416282540222
23,88,3,0,0.0,0.0,0.65,1.0,False,0.0
23,89,3,3,0.1573418208810704,0.1548886351857992,0.65,1.0,False,0.1573418208810704
23,90,3,0,0.0,0.0,0.65,1.0,False,0.0
23,91,3,0,0.0,0.0,0.65,1.0,False,0.0
23,92,3,3,0.2522900423286205,0.2465742322623196,0.65,1.0,False,0.2522900423286205
23,93,3,0,0.0,0.0,0.65,1.0,False,0.0
23,94,3,3,0.5063370662339638,0.49867491758072147,0.65,1.0,False,0.5063370662339638
23,95,3,0,0.0,0.0,0.65,1.0,False,0.0
23,96,3,3,0.074517555840052,0.0731478984774425,0.65,1.0,False,0.074517555840052
23,97,3,0,0.0,0.0,0.65,1.0,False,0.0
23,98,3,3,0.3758786977725058,0.3678949912020437,0.65,1.0,False,0.3758786977725058
23,99,3,3,0.1340744461028002,0.13282079299282878,0.65,1.0,False,0.1340744461028002
23,100,3,3,0.2962272982030862,0.29270210896856064,0.65,1.0,False,0.2962272982030862
23,101,3,3,0.1114610981990456,0.1089841887695141,0.65,1.0,False,0.1114610981990456
23,102,3,3,0.6209312929004007,0.6140535238215619,0.65,1.0,False,0.6209312929004007
23,103,3,0,0.0,0.0,0.65,1.0,False,0.0
23,104,3,0,0.0,0.0,0.65,1.0,False,0.0
23,105,3,3,0.2614402580438884,0.2564744862339325,0.65,1.0,False,0.2614402580438884
23,106,3,0,0.0,0.0,0.65,1.0,False,0.0
23,107,3,0,0.0,0.0,0.65,1.0,False,0.0
23,108,3,0,0.0,0.0,0.65,1.0,False,0.0
23,109,3,3,0.7000023789243754,0.6942657950553243,0.65,0.928568272866145,True,0.65
23,110,3,0,0.0,0.0,0.65,1.0,False,0.0
23,111,3,3,0.3020444662731639,0.29522144954837976,0.65,1.0,False,0.3020444662731639
23,112,3,3,0.6000017768013767,0.5856850278357913,0.65,1.0,False,0.6000017768013767
23,113,3,3,0.3112017417863343,0.30727204718711404,0.65,1.0,False,0.3112017417863343
23,114,3,3,0.2725417247365295,0.2702161981715792,0.65,1.0,False,0.2725417247365295
23,115,3,3,0.699998997649263,0.6871611585793048,0.65,0.9285727582222694,True,0.65
23,116,3,3,0.2680357302609758,0.26523953817410123,0.65,1.0,False,0.2680357302609758
23,117,3,3,0.599998957678192,0.5973336188041519,0.65,1.0,False,0.599998957678192
23,118,3,3,0.1307951334164351,0.12835474220961515,0.65,1.0,False,0.1307951334164351
23,119,3,0,0.0,0.0,0.65,1.0,False,0.0
23,120,3,0,0.0,0.0,0.65,1.0,False,0.0
23,121,3,0,0.0,0.0,0.65,1.0,False,0.0
23,122,3,3,0.1417614888482987,0.13984367306297205,0.65,1.0,False,0.1417614888482987
23,123,3,0,0.0,0.0,0.65,1.0,False,0.0
23,124,3,0,0.0,0.0,0.65,1.0,False,0.0
23,125,3,3,0.1696902180188479,0.16888460809581748,0.65,1.0,False,0.1696902180188479
23,126,3,3,0.3328786318224772,0.33002558065953536,0.65,1.0,False,0.3328786318224772
23,127,3,3,0.6999988726063695,0.6929244734245558,0.65,0.9285729240960001,True,0.65
24,0,3,0,0.0,0.0,0.65,1.0,False,0.0
24,1,3,0,0.0,0.0,0.65,1.0,False,0.0
24,2,3,0,0.0,0.0,0.65,1.0,False,0.0
24,3,3,0,0.0,0.0,0.65,1.0,False,0.0
24,4,3,3,0.1895501275866294,0.1865729780009576,0.65,1.0,False,0.1895501275866294
24,5,3,0,0.0,0.0,0.65,1.0,False,0.0
24,6,3,3,0.0981573861246208,0.09644843269859982,0.65,1.0,False,0.0981573861246208
24,7,3,0,0.0,0.0,0.65,1.0,False,0.0
24,8,3,3,0.1633916095647038,0.16106931571864655,0.65,1.0,False,0.1633916095647038
24,9,3,3,0.0971587791652952,0.09565004989190977,0.65,1.0,False,0.0971587791652952
24,10,3,3,0.1380872394485641,0.13535808476705743,0.65,1.0,False,0.1380872394485641
24,11,3,3,0.7000063428846298,0.6905439681170934,0.65,0.9285630146170383,True,0.65
24,12,3,3,0.3675840628705558,0.3654614332918113,0.65,1.0,False,0.3675840628705558
24,13,3,3,0.3857587439849997,0.38051628431669865,0.65,1.0,False,0.3857587439849997
24,14,3,3,0.3546997966783184,0.3497547501824881,0.65,1.0,False,0.3546997966783184
24,15,3,3,0.2426141627498847,0.24126272020410763,0.65,1.0,False,0.2426141627498847
24,16,3,3,0.5545352395021571,0.5416131316780949,0.65,1.0,False,0.5545352395021571
24,17,3,3,0.0926346087853466,0.09190187692557562,0.65,1.0,False,0.0926346087853466
24,18,3,0,0.0,0.0,0.65,1.0,False,0.0
24,19,3,0,0.0,0.0,0.65,1.0,False,0.0
24,20,3,0,0.0,0.0,0.65,1.0,False,0.0
24,21,3,3,0.0640975803459098,0.0625762956916584,0.65,1.0,False,0.0640975803459098
24,22,3,3,0.194552530398851,0.19042517545541662,0.65,1.0,False,0.194552530398851
24,23,3,0,0.0,0.0,0.65,1.0,False,0.0
24,24,3,3,0.1227196916858696,0.1197572423790381,0.65,1.0,False,0.1227196916858696
24,25,3,0,0.0,0.0,0.65,1.0,False,0.0
24,26,3,0,0.0,0.0,0.65,1.0,False,0.0
24,27,3,0,0.0,0.0,0.65,1.0,False,0.0
24,28,3,3,0.3075108109363099,0.30171858107918476,0.65,1.0,False,0.3075108109363099
