model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.6.mlp.gate,128,25,8,4.3204522132873535,0.04457367584109306,11,55,0.28,8.92223910715731
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.7.mlp.gate,128,25,8,4.330053806304932,0.04843650758266449,14,61,0.2,12.03592461575222
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.8.mlp.gate,128,25,8,4.178462505340576,0.03849439695477486,15,59,0.16,13.302824488334585
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.9.mlp.gate,128,25,8,4.132878303527832,0.04241711273789406,9,58,0.36,6.830999511360409
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.10.mlp.gate,128,25,8,4.198622226715088,0.04895719885826111,17,68,0.12,15.385134912189878
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.11.mlp.gate,128,25,8,4.153810501098633,0.034453049302101135,21,64,0.08,20.026746939740544
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.12.mlp.gate,128,25,8,4.179177284240723,0.03507901355624199,17,63,0.12,15.385134912189871
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.13.mlp.gate,128,25,8,4.051591873168945,0.03921583294868469,18,67,0.16,16.042823719536305
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.14.mlp.gate,128,25,8,4.150286674499512,0.04385772719979286,16,62,0.16,14.061325474591374
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.15.mlp.gate,128,25,8,4.134504318237305,0.05068739503622055,16,61,0.2,13.447583767986785
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.16.mlp.gate,128,25,8,4.1739182472229,0.04434267058968544,16,60,0.12,14.253750678818655
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.17.mlp.gate,128,25,8,4.1849493980407715,0.028352566063404083,16,57,0.16,14.061325474591369
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.18.mlp.gate,128,25,8,4.2743730545043945,0.03442038223147392,16,56,0.16,13.584185781575725
