model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.29.mlp.gate,128,25,8,3.9920237064361572,0.047045961022377014,20,57,0.16,17.553182147980856
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.30.mlp.gate,128,25,8,4.012068271636963,0.0670280009508133,10,47,0.36,6.462519322501323
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.31.mlp.gate,128,25,8,3.946244478225708,0.03722986951470375,13,40,0.12,12.069296570873888
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.32.mlp.gate,128,25,8,3.832334041595459,0.06303442269563675,7,50,0.28,5.584940587152534
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.33.mlp.gate,128,25,8,3.8443872928619385,0.06023899093270302,10,51,0.36,6.975478517178412
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.34.mlp.gate,128,25,8,3.8932933807373047,0.046676427125930786,17,53,0.12,15.710538097008195
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.35.mlp.gate,128,25,8,3.875606060028076,0.04257927089929581,10,58,0.52,5.4620103059938145
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.36.mlp.gate,128,25,8,3.8858249187469482,0.029453253373503685,14,59,0.12,12.49322631928414
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.37.mlp.gate,128,25,8,3.737359046936035,0.05577253922820091,14,68,0.36,9.5976632145529
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.38.mlp.gate,128,25,8,3.837242364883423,0.05291667953133583,14,57,0.44,8.234643981985297
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.39.mlp.gate,128,25,8,3.853688955307007,0.04581867530941963,15,58,0.16,13.30282448833459
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.40.mlp.gate,128,25,8,3.888092279434204,0.045959390699863434,16,59,0.12,14.555224529582159
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.41.mlp.gate,128,25,8,3.9026174545288086,0.04034470394253731,17,63,0.12,15.066471613175338
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.42.mlp.gate,128,25,8,3.8861172199249268,0.046825215220451355,17,57,0.2,14.214338644722416
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.43.mlp.gate,128,25,8,3.8619775772094727,0.06326273083686829,12,56,0.4,7.542720420681454
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.44.mlp.gate,128,25,8,4.0015082359313965,0.04871809482574463,17,52,0.16,14.35872943746294
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.45.mlp.gate,128,25,8,3.8708791732788086,0.07345689833164215,13,49,0.28,9.630437312644828
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.46.mlp.gate,128,25,8,3.9411423206329346,0.033503927290439606,14,61,0.16,12.069296570873888
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.47.mlp.gate,128,25,8,3.710547685623169,0.020020078867673874,16,64,0.16,13.302824488334585
