alpha,beta,living_loss,object_loss,living_acc,object_acc,avg_loss,worst_loss,avg_acc,worst_acc
0.78125,1.25,6.461604309082031,1.743119764328003,0.0,0.340625,4.102362036705017,6.461604309082031,0.1703125,0.0
0.875,-0.25,2.0581907908121746,5.7981925964355465,0.2989583333333333,0.0,3.9281916936238606,5.7981925964355465,0.14947916666666666,0.0
0.875,-0.15625,2.02931915918986,5.7741820335388185,0.31666666666666665,0.0,3.901750596364339,5.7741820335388185,0.15833333333333333,0.0
0.875,-0.0625,2.009765688578288,5.68472204208374,0.32916666666666666,0.0,3.8472438653310137,5.68472204208374,0.16458333333333333,0.0
0.875,0.03125,2.0038543701171876,5.509437847137451,0.3229166666666667,0.0,3.7566461086273195,5.509437847137451,0.16145833333333334,0.0
0.875,0.125,2.0162930488586426,5.2303849220275875,0.315625,0.0,3.623338985443115,5.2303849220275875,0.1578125,0.0
0.875,0.21875,2.0524089177449545,4.837868595123291,0.32083333333333336,0.0,3.445138756434123,4.837868595123291,0.16041666666666668,0.0
0.875,0.3125,2.118058935801188,4.342379570007324,0.3072916666666667,0.003125,3.230219252904256,4.342379570007324,0.15520833333333334,0.003125
0.875,0.40625,2.2255722681681314,3.7834721565246583,0.2947916666666667,0.0140625,3.004522212346395,3.7834721565246583,0.15442708333333333,0.0140625
0.875,0.5,2.400602340698242,3.225695991516113,0.275,0.05625,2.813149166107178,3.225695991516113,0.16562500000000002,0.05625
0.875,0.59375,2.6767992337544757,2.7374032020568846,0.21041666666666667,0.11875,2.70710121790568,2.7374032020568846,0.16458333333333333,0.11875
0.875,0.6875,3.0740302403767905,2.3632344245910644,0.13229166666666667,0.209375,2.7186323324839274,3.0740302403767905,0.17083333333333334,0.13229166666666667
0.875,0.78125,3.575988006591797,2.1090609073638915,0.06145833333333333,0.2734375,2.842524456977844,3.575988006591797,0.16744791666666667,0.06145833333333333
0.875,0.875,4.139784812927246,1.9511310577392578,0.017708333333333333,0.30625,3.045457935333252,4.139784812927246,0.16197916666666667,0.017708333333333333
0.875,0.96875,4.7202210744222,1.8589807748794556,0.005208333333333333,0.31875,3.289600924650828,4.7202210744222,0.16197916666666665,0.005208333333333333
0.875,1.0625,5.2856801350911455,1.8073702335357666,0.003125,0.31875,3.546525184313456,5.2856801350911455,0.16093749999999998,0.003125
0.875,1.15625,5.820614496866862,1.7802802324295044,0.0,0.3296875,3.8004473646481833,5.820614496866862,0.16484375,0.0
0.875,1.25,6.319468180338542,1.7685275077819824,0.0,0.33125,4.043997844060263,6.319468180338542,0.165625,0.0
0.96875,-0.25,2.0502020200093587,6.101779174804688,0.3104166666666667,0.0,4.075990597407023,6.101779174804688,0.15520833333333334,0.0
0.96875,-0.15625,2.0243413925170897,6.0946221351623535,0.31875,0.0,4.059481763839722,6.0946221351623535,0.159375,0.0
0.96875,-0.0625,2.0079065640767415,6.027600955963135,0.3229166666666667,0.0,4.0177537600199384,6.027600955963135,0.16145833333333334,0.0
0.96875,0.03125,2.0047479311625165,5.8813470840454105,0.31666666666666665,0.0,3.9430475076039633,5.8813470840454105,0.15833333333333333,0.0
0.96875,0.125,2.0186047236124676,5.636475944519043,0.31354166666666666,0.0,3.8275403340657554,5.636475944519043,0.15677083333333333,0.0
0.96875,0.21875,2.0528211911519367,5.2799090385437015,0.3125,0.0,3.666365114847819,5.2799090385437015,0.15625,0.0
0.96875,0.3125,2.111033884684245,4.810457229614258,0.3104166666666667,0.0,3.4607455571492514,4.810457229614258,0.15520833333333334,0.0
0.96875,0.40625,2.199669520060221,4.250456047058106,0.29270833333333335,0.003125,3.2250627835591636,4.250456047058106,0.14791666666666667,0.003125
0.96875,0.5,2.335903549194336,3.652687692642212,0.28020833333333334,0.0171875,2.994295620918274,3.652687692642212,0.14869791666666668,0.0171875
0.96875,0.59375,2.551924991607666,3.088862943649292,0.246875,0.06875,2.820393967628479,3.088862943649292,0.15781250000000002,0.06875
0.96875,0.6875,2.8816801071166993,2.623101806640625,0.17291666666666666,0.153125,2.752390956878662,2.8816801071166993,0.16302083333333334,0.153125
0.96875,0.78125,3.3324583053588865,2.286229944229126,0.103125,0.2265625,2.8093441247940065,3.3324583053588865,0.16484375,0.103125
0.96875,0.875,3.8737310409545898,2.0677672386169434,0.05416666666666667,0.2671875,2.9707491397857666,3.8737310409545898,0.16067708333333336,0.05416666666666667
0.96875,0.96875,4.458081118265787,1.9366874694824219,0.014583333333333334,0.2953125,3.1973842938741046,4.458081118265787,0.15494791666666666,0.014583333333333334
0.96875,1.0625,5.045209121704102,1.8619118213653565,0.005208333333333333,0.3078125,3.453560471534729,5.045209121704102,0.15651041666666665,0.005208333333333333
0.96875,1.15625,5.610201517740886,1.821295475959778,0.0010416666666666667,0.3109375,3.715748496850332,5.610201517740886,0.15598958333333332,0.0010416666666666667
0.96875,1.25,6.141658655802408,1.801692581176758,0.0,0.3109375,3.9716756184895834,6.141658655802408,0.15546875,0.0
1.0625,-0.25,2.0472296714782714,6.400284004211426,0.3145833333333333,0.0,4.2237568378448485,6.400284004211426,0.15729166666666666,0.0
1.0625,-0.15625,2.0248610496521,6.407663822174072,0.3145833333333333,0.0,4.216262435913086,6.407663822174072,0.15729166666666666,0.0
1.0625,-0.0625,2.012051804860433,6.359967041015625,0.325,0.0,4.186009422938029,6.359967041015625,0.1625,0.0
1.0625,0.03125,2.0123751640319822,6.238976573944091,0.315625,0.0,4.125675868988036,6.238976573944091,0.1578125,0.0
1.0625,0.125,2.0288270314534507,6.026507091522217,0.30416666666666664,0.0,4.027667061487834,6.026507091522217,0.15208333333333332,0.0
1.0625,0.21875,2.063602002461751,5.70706090927124,0.31354166666666666,0.0,3.8853314558664955,5.70706090927124,0.15677083333333333,0.0
1.0625,0.3125,2.1188952128092446,5.2731201171875,0.309375,0.0,3.6960076649983726,5.2731201171875,0.1546875,0.0
1.0625,0.40625,2.1974661509195963,4.733270931243896,0.28854166666666664,0.0015625,3.4653685410817463,4.733270931243896,0.14505208333333333,0.0015625
1.0625,0.5,2.308204428354899,4.122059059143067,0.28125,0.003125,3.215131743748983,4.122059059143067,0.1421875,0.003125
1.0625,0.59375,2.4754461606343585,3.5039737701416014,0.25416666666666665,0.03125,2.9897099653879797,3.5039737701416014,0.14270833333333333,0.03125
1.0625,0.6875,2.7363127708435058,2.9531229972839355,0.21666666666666667,0.0765625,2.8447178840637206,2.9531229972839355,0.14661458333333333,0.0765625
1.0625,0.78125,3.119271914164225,2.523919105529785,0.14583333333333334,0.1546875,2.821595509847005,3.119271914164225,0.15026041666666667,0.14583333333333334
1.0625,0.875,3.6157955169677733,2.2294272899627687,0.08958333333333333,0.21875,2.922611403465271,3.6157955169677733,0.15416666666666667,0.08958333333333333
1.0625,0.96875,4.184728940327962,2.0453887939453126,0.04895833333333333,0.25625,3.1150588671366375,4.184728940327962,0.15260416666666665,0.04895833333333333
1.0625,1.0625,4.780357742309571,1.9374294757843018,0.013541666666666667,0.278125,3.358893609046936,4.780357742309571,0.14583333333333334,0.013541666666666667
1.0625,1.15625,5.368521308898925,1.8767840385437011,0.005208333333333333,0.2890625,3.6226526737213134,5.368521308898925,0.14713541666666666,0.005208333333333333
1.0625,1.25,5.929421742757161,1.8451403379440308,0.0010416666666666667,0.29375,3.887281040350596,5.929421742757161,0.14739583333333334,0.0010416666666666667
1.15625,-0.25,2.049287796020508,6.692973041534424,0.30520833333333336,0.0,4.371130418777466,6.692973041534424,0.15260416666666668,0.0
1.15625,-0.15625,2.030824820200602,6.711989212036133,0.3104166666666667,0.0,4.371407016118368,6.711989212036133,0.15520833333333334,0.0
1.15625,-0.0625,2.022141965230306,6.679933643341064,0.31875,0.0,4.351037804285685,6.679933643341064,0.159375,0.0
1.15625,0.03125,2.026345952351888,6.58091983795166,0.31145833333333334,0.0,4.3036328951517735,6.58091983795166,0.15572916666666667,0.0
1.15625,0.125,2.046082083384196,6.397419452667236,0.3125,0.0,4.221750768025716,6.397419452667236,0.15625,0.0
1.15625,0.21875,2.082923698425293,6.113353157043457,0.31354166666666666,0.0,4.098138427734375,6.113353157043457,0.15677083333333333,0.0
1.15625,0.3125,2.138123035430908,5.717990779876709,0.3020833333333333,0.0,3.9280569076538088,5.717990779876709,0.15104166666666666,0.0
1.15625,0.40625,2.2123428344726563,5.2109376907348635,0.28854166666666664,0.0,3.71164026260376,5.2109376907348635,0.14427083333333332,0.0
1.15625,0.5,2.3087284406026205,4.6112181663513185,0.28229166666666666,0.0,3.4599733034769695,4.6112181663513185,0.14114583333333333,0.0
1.15625,0.59375,2.4413578669230143,3.966392660140991,0.26145833333333335,0.0078125,3.2038752635320025,3.966392660140991,0.13463541666666667,0.0078125
1.15625,0.6875,2.6425777435302735,3.3484636783599853,0.23958333333333334,0.028125,2.9955207109451294,3.3484636783599853,0.13385416666666666,0.028125
1.15625,0.78125,2.951044782002767,2.828689193725586,0.18854166666666666,0.0890625,2.8898669878641767,2.951044782002767,0.13880208333333333,0.0890625
1.15625,0.875,3.3833396275838217,2.445875883102417,0.11145833333333334,0.159375,2.9146077553431193,3.3833396275838217,0.13541666666666666,0.11145833333333334
1.15625,0.96875,3.9152347564697267,2.194188117980957,0.07395833333333333,0.2125,3.054711437225342,3.9152347564697267,0.14322916666666666,0.07395833333333333
1.15625,1.0625,4.502184422810872,2.040819454193115,0.0375,0.2484375,3.2715019385019937,4.502184422810872,0.14296875,0.0375
1.15625,1.15625,5.102026112874349,1.9517232179641724,0.009375,0.2703125,3.526874665419261,5.102026112874349,0.13984375000000002,0.009375
1.15625,1.25,5.686443074544271,1.9024704933166503,0.004166666666666667,0.2765625,3.7944567839304604,5.686443074544271,0.14036458333333332,0.004166666666666667
1.25,-0.25,2.0563341776529946,6.9790702819824215,0.2989583333333333,0.0,4.517702229817708,6.9790702819824215,0.14947916666666666,0.0
1.25,-0.15625,2.042098077138265,7.007132816314697,0.30625,0.0,4.5246154467264805,7.007132816314697,0.153125,0.0
1.25,-0.0625,2.037957286834717,6.987796115875244,0.31145833333333334,0.0,4.512876701354981,6.987796115875244,0.15572916666666667,0.0
1.25,0.03125,2.046469783782959,6.906445598602295,0.31666666666666665,0.0,4.476457691192627,6.906445598602295,0.15833333333333333,0.0
1.25,0.125,2.069863446553548,6.747599506378174,0.309375,0.0,4.408731476465861,6.747599506378174,0.1546875,0.0
1.25,0.21875,2.1096659024556477,6.495858669281006,0.31145833333333334,0.0,4.302762285868327,6.495858669281006,0.15572916666666667,0.0
1.25,0.3125,2.1664303461710612,6.13819694519043,0.296875,0.0,4.152313645680746,6.13819694519043,0.1484375,0.0
1.25,0.40625,2.239784304300944,5.66934061050415,0.2875,0.0,3.954562457402547,5.66934061050415,0.14375,0.0
1.25,0.5,2.3289175033569336,5.096810245513916,0.271875,0.0,3.712863874435425,5.096810245513916,0.1359375,0.0
1.25,0.59375,2.4401070912679037,4.452344226837158,0.259375,0.0,3.446225659052531,4.452344226837158,0.1296875,0.0
1.25,0.6875,2.5960521062215167,3.794979476928711,0.24166666666666667,0.0125,3.195515791575114,3.794979476928711,0.12708333333333333,0.0125
1.25,0.78125,2.8352908452351886,3.198029375076294,0.21145833333333333,0.0375,3.0166601101557413,3.198029375076294,0.12447916666666667,0.0375
1.25,0.875,3.191925621032715,2.7240966796875,0.15416666666666667,0.1109375,2.9580111503601074,3.191925621032715,0.13255208333333335,0.1109375
1.25,0.96875,3.6661722819010416,2.3916264533996583,0.10104166666666667,0.165625,3.02889936765035,3.6661722819010416,0.13333333333333333,0.10104166666666667
1.25,1.0625,4.223413213094076,2.179799032211304,0.06458333333333334,0.215625,3.2016061226526897,4.223413213094076,0.14010416666666667,0.06458333333333334
1.25,1.15625,4.819655227661133,2.052131938934326,0.030208333333333334,0.2453125,3.4358935832977293,4.819655227661133,0.13776041666666666,0.030208333333333334
1.25,1.25,5.418132527669271,1.9783210754394531,0.010416666666666666,0.265625,3.698226801554362,5.418132527669271,0.13802083333333334,0.010416666666666666
