layer_id,expert_id,total_topk_fraction,dominant_source,original_weight_instruct,original_weight_coder,selected_weight_instruct,selected_weight_coder,selected_scale,audit_max_relative_delta_norm,selected_expected_max_relative_delta_norm,mechanism_risk_score,feature_delta_pressure,feature_router_instability,feature_load_pressure,feature_source_conflict,feature_low_route_mass,feature_expert_route_geometry,feature_expert_internal_geometry,feature_layer_geometry,layer_prior_coder_coefficient,geometry_combined_relative_delta,geometry_combined_cosine,route_geometry_risk_score,internal_geometry_risk_score,layer_route_geometry_risk_score,geometry_action,trust_risk_flags,tensor_pattern,tensor_rule
0,12,0.3139700597071629,instruct,0.6791503055385913,0.1708496944614086,0.6791503055385913,0.1708496944614086,1.0,0.1819758164878718,0.1819758164878718,0.39792297364688256,0.22965957714647187,0.018018016603006382,0.7509937737757706,0.4019992810856674,0.04602841208995623,0.6577055117833448,0.458242718394377,0.533646036648916,1.0,1.0098823074927334,0.4452589214548167,0.6577055117833448,0.458242718394377,0.533646036648916,identity_average_geometry_ok,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.12\..*,".*layers\.0\..*experts\.12\..*::coder=0.17085,instruct=0.67915"
0,13,0.0329662407484986,instruct,0.85,0.0,0.85,0.0,1.0,0.0,0.0,0.22372660555870721,0.0,0.018018016603006382,0.09801815150954006,0.0,0.9136518304718402,0.4755360946279006,0.6728615567236433,0.533646036648916,1.0,1.0994514803350934,0.3135718550489155,0.4755360946279006,0.6728615567236433,0.533646036648916,identity_average_geometry_ok,,.*layers\.0\..*experts\.13\..*,".*layers\.0\..*experts\.13\..*::coder=0,instruct=0.85"
0,14,0.0416594108176767,instruct,0.85,0.0,0.85,0.0,1.0,0.0,0.0,0.19961014955041295,0.0,0.018018016603006382,0.06482681978144123,0.0,0.886810921476561,0.347763711873584,0.4099824864710122,0.533646036648916,1.0,1.0238524331774626,0.4179481885072966,0.347763711873584,0.4099824864710122,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.14\..*,".*layers\.0\..*experts\.14\..*::coder=0,instruct=0.85"
0,15,0.0043103448275862,instruct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30048433944226755,0.0,0.018018016603006382,0.0,1.0,1.0,0.2575007752983276,0.3108630801446856,0.533646036648916,1.0,0.9513430079531944,0.4979806910734486,0.2575007752983276,0.3108630801446856,0.533646036648916,identity_average_geometry_ok,low_route_evidence,.*layers\.0\..*experts\.15\..*,".*layers\.0\..*experts\.15\..*::coder=0,instruct=0"
0,16,0.1908892842303227,instruct,0.6725359017319894,0.1774640982680105,0.6725359017319894,0.1774640982680105,1.0,0.1917031652399151,0.1917031652399151,0.3407216252004572,0.241935817167076,0.018018016603006382,0.3241340989072061,0.4175625841600247,0.4260508742473753,0.598750559498309,0.6181145324903717,0.533646036648916,1.0,1.0551653551442342,0.3419868959375451,0.598750559498309,0.6181145324903717,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.16\..*,".*layers\.0\..*experts\.16\..*::coder=0.177464,instruct=0.672536"
0,17,0.0620432969537874,instruct,0.6089458963433018,0.2410541036566983,0.6089458963433018,0.2410541036566983,1.0,0.2641377595508776,0.2641377595508776,0.3510631966270645,0.3333507019649171,0.018018016603006382,0.1166882756065942,0.5671861262510548,0.8238739228448058,0.4247602547836011,0.5205081809307828,0.533646036648916,1.0,1.0526331251595522,0.3844545554718885,0.4247602547836011,0.5205081809307828,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.17\..*,".*layers\.0\..*experts\.17\..*::coder=0.241054,instruct=0.608946"
0,18,0.0485436921254494,instruct,0.555650879077711,0.2943491209222889,0.555650879077711,0.2943491209222889,1.0,0.314690071998594,0.314690071998594,0.36632068541950974,0.39714941392889197,0.018018016603006382,0.1166882756065942,0.6925861668759739,0.865555111845622,0.3714126465976129,0.4356428831911551,0.533646036648916,1.0,1.039959671008278,0.4184809658306771,0.3714126465976129,0.4356428831911551,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.18\..*,".*layers\.0\..*experts\.18\..*::coder=0.294349,instruct=0.555651"
0,19,0.0037878787878787,instruct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3342688075890397,0.0,0.018018016603006382,0.012965363956288245,1.0,1.0,0.3683699296651531,0.5229412068920328,0.533646036648916,1.0,1.0703098512897014,0.3441732843078986,0.3683699296651531,0.5229412068920328,0.533646036648916,identity_average_geometry_ok,low_route_evidence,.*layers\.0\..*experts\.19\..*,".*layers\.0\..*experts\.19\..*::coder=0,instruct=0"
0,20,0.0398541114058355,coder,0.0,0.85,0.0,0.64317590738537,0.7566775381004354,0.8189854067403062,0.6197078613124386,0.4016612557579639,1.0,0.018018016603006382,0.0,0.0,0.8923849384159354,0.3018612254480431,0.3421069252149449,0.533646036648916,1.0,0.9390577883601944,0.5182900856035418,0.3018612254480431,0.3421069252149449,0.533646036648916,identity_average_geometry_ok,delta_above_base_cap,.*layers\.0\..*experts\.20\..*,".*layers\.0\..*experts\.20\..*::coder=0.778402,instruct=0"
0,21,0.1906991383546927,instruct,0.6566441731992878,0.1933558268007122,0.6566441731992878,0.1933558268007122,1.0,0.2176586766993709,0.2176586766993709,0.34475569318598415,0.2746925422168372,0.018018016603006382,0.30338951657714525,0.454954886589911,0.42663796596455084,0.580349721129338,0.5858223567322994,0.533646036648916,1.0,1.0906672735362124,0.3396563139183723,0.580349721129338,0.5858223567322994,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.21\..*,".*layers\.0\..*experts\.21\..*::coder=0.193356,instruct=0.656644"
