router_seed,sweep_capacity_loss_coef,epoch,source,examples,source_weight,dispatch_mode,soft_loss_coef,dispatch_loss_coef,route_kd_coef,output_kd_coef,top1_loss_coef,base_kl_coef,load_balance_coef,capacity_loss_coef,capacity_factor,temperature,soft_ce,dispatch_ce,route_kl,output_kd,top1_ce,base_kl,load_balance,capacity_overflow,capacity_ratio,total_loss,same_shape_action
base_router,0.0,5,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.63835449552536,0.632268123626709,0.008325710780918599,0.00021575537673197687,0.9062480983734131,0.008086784161627293,1.0627049350738524,0.10262083452939987,1.212401213645935,0.8147397747039795,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.0,6,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.5949064350128174,0.5543375906944275,0.008255959771573543,0.0009710235325619579,0.8809416995048523,0.011247799955308438,1.0782251701354981,0.15401185429096223,1.4928379459381103,0.7608932404518127,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.0,6,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.6371575117111206,0.6317009081840516,0.010475432991981507,0.0002344780588755384,0.8923455710411072,0.010279176443815232,1.0667963705062866,0.10994781517982483,1.2178053226470946,0.8127133870124816,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.0,7,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.593445342540741,0.5536436233520508,0.010300231978297233,0.00110671451035887,0.8675953907966614,0.01360044514387846,1.0835346117019653,0.15746937775611877,1.5039019966125489,0.7589856452941894,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.0,7,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.6361482272148132,0.6312903156280517,0.012452993616461754,0.00026398093136958777,0.8803847575187683,0.012314048118889332,1.070297700881958,0.11381901443004608,1.2205463132858276,0.8111132073402405,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,0,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6077196760177612,0.5504134941101074,0.00038940286007709804,0.0005642678835429252,1.0041702885627746,3.247735055629164e-05,1.0372782287597657,0.10437498432397842,1.3095138511657716,0.783207127571106,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,0,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6474440274238586,0.6415155420303345,0.00038275998388417063,0.00035984962619841097,1.000630802154541,0.00012700876290909946,1.0412843208312987,0.024433547765016557,1.069498246192932,0.8371970615386963,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,1,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.604722517490387,0.5500693578720093,0.00031941366265527906,0.0005085452874191105,0.9740539817810059,0.0007763333455659449,1.0462417812347413,0.1154657730460167,1.3694904975891113,0.7760447177886963,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,1,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6452120399475098,0.638172001838684,0.0009635689100250601,0.00029179537389427423,0.979986894607544,0.0007102830293588341,1.0443004312515258,0.04219027775526047,1.1113849153518678,0.8306552481651306,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,2,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6023500018119812,0.5523176527023316,0.0010868534948676825,0.0005465409634634852,0.9514695219993591,0.002186259891837835,1.0528872537612914,0.12786265337467193,1.4091605262756348,0.772628680229187,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,2,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.643142746925354,0.6357705864906311,0.0022189498003572223,0.00024298912123776973,0.9591570596694946,0.0019584110118448734,1.0485800218582153,0.06112536722421646,1.1488894424438476,0.8252923631668091,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,3,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6002308654785157,0.5530557179450989,0.0024214725717902185,0.0006271819942630828,0.9313849954605102,0.0040806553587317464,1.0592930955886841,0.13721589720249175,1.439090883255005,0.769476483821869,capacity_aware_unified_router_objective_expert_aligned_same_shape
