router_seed,sweep_capacity_loss_coef,epoch,source,examples,source_weight,dispatch_mode,soft_loss_coef,dispatch_loss_coef,route_kd_coef,output_kd_coef,top1_loss_coef,base_kl_coef,load_balance_coef,capacity_loss_coef,capacity_factor,temperature,soft_ce,dispatch_ce,route_kl,output_kd,top1_ce,base_kl,load_balance,capacity_overflow,capacity_ratio,total_loss,same_shape_action
base_router,0.0,7,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.59458962392807,0.5558489127159119,0.010282326355576516,0.001349633471108973,0.8676583218574524,0.013586258001625539,1.0837218313217163,0.15766562044620513,1.5045299377441406,0.7603963370323181,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.0,7,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.0,1.25,1.0,0.6342070178985596,0.6287878737449646,0.012454523310065269,0.00023245582287199795,0.8805206589698792,0.012299697883427142,1.0704285545349121,0.11467613267898559,1.2230296487808228,0.8094208989143371,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,0,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6084648365974427,0.5524159889221192,0.00038940310152247546,0.0007160739828832448,1.0041702885627746,3.247740736696869e-05,1.0372782287597657,0.10437498432397842,1.3095138511657716,0.7843946571350098,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,0,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.645764575958252,0.639377748966217,0.0003827652370091528,0.0002809374949429184,1.0006440138816834,0.00012697908352129163,1.0412825756072999,0.024431595295667647,1.0694927940368653,0.8357114214897156,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,1,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6055150537490844,0.5521828513145447,0.0003199828239157796,0.0006673283502459526,0.9740556759834289,0.0007760485447943211,1.0462514934539795,0.11547354000806809,1.3695153512954712,0.7773013920783997,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,1,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6434951701164245,0.6358689656257629,0.0009627821538597345,0.0002198343868367374,0.9800577998161316,0.000707848654128611,1.0442842617034913,0.042182800710201265,1.1113881721496581,0.8290895743370056,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,2,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6032097430229187,0.554502923488617,0.0010873502250760795,0.0007201261590234936,0.951465853691101,0.002184554919600487,1.0529180717468263,0.12788702416419984,1.4092384901046753,0.7739388542175293,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,2,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6413871536254883,0.6334335446357727,0.002215149141848087,0.00017791366577148439,0.9592683553695679,0.0019509443789720534,1.0485516529083252,0.06111027383804321,1.1489455442428589,0.8237059106826782,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,3,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6011577343940735,0.5553116025924683,0.0024209160581231117,0.0008163087316788733,0.9313753876686096,0.0040771372988820075,1.0593487815856935,0.13726228272914887,1.439239303588867,0.770839439868927,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,3,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6394786748886109,0.6324206266403198,0.0039889832362532615,0.00015716606529895215,0.9397231521606445,0.0037224763855338095,1.053353217124939,0.07842317271232604,1.1799717950820923,0.8198865661621094,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,4,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5992967276573181,0.555922504901886,0.004129650942981243,0.0009422872066497803,0.9131621580123901,0.006271377414464951,1.0655675821304322,0.14564009189605712,1.4660483179092407,0.7683918180465699,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,4,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6377876720428467,0.6305261354446411,0.006080862324684858,0.0001556739234365523,0.9219355487823486,0.0058259300924837585,1.058215726852417,0.09404182261228561,1.2052483444213866,0.816401123046875,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,5,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5976072554588318,0.5566931324005127,0.006054273471236229,0.0010892865573987364,0.8966547722816467,0.0086096211373806,1.0714361162185668,0.14901477110385894,1.476847291946411,0.766459882736206,capacity_aware_unified_router_objective_expert_aligned_same_shape
